"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000186212",747.30548113667,0.0757839323697053,0.0611554098732775,0.0670690352367595,0.205267926203129
"ENSG00000186222",1419.92699995291,0.0693227043342761,0.0506881459605807,0.0651594096154975,0.201072853224665
"ENSG00000186230",716.591535019002,-0.0149532042402335,0.0568873276345816,0.694126895669211,0.856589104987915
"ENSG00000186260",3817.62472558615,0.108390902285689,0.0486339394473847,0.00373042537276676,0.0230322165450178
"ENSG00000186272",458.901236648449,0.00651265877834711,0.0622412786393371,0.866261808122263,0.9465424150829
"ENSG00000186280",138.695493743316,-0.0882361497883958,0.110035278107937,0.0767197024240158,0.225004255471519
"ENSG00000186283",8479.2486038285,-0.0879744736148015,0.033150168816672,0.0021511527553265,0.0146750386051224
"ENSG00000186297",40.1657955701893,0.0228865467810694,0.105247741189198,0.520264867775573,0.738552158542039
"ENSG00000186298",21365.1549011224,-0.0404991934084141,0.0252519361984914,0.0823079938523514,0.236437445218395
"ENSG00000186300",105.542570770372,0.0240849995798118,0.0858861963797594,0.545470729767195,0.756752359056824
"ENSG00000186310",414.475540953562,0.104101068119554,0.0798532469533203,0.0312684990603533,0.119215907609668
"ENSG00000186312",10.6465837643907,0.0441759593937384,0.149166433808464,0.15916528155552,NA
"ENSG00000186318",3885.59130712689,0.0250398999232534,0.0323344243959053,0.377371356089784,0.619160917161375
"ENSG00000186326",286.689985282874,0.0429086654951377,0.0724263183215043,0.302788373354855,0.54555522714391
"ENSG00000186350",9439.1108327772,0.0141597174756531,0.0269460026428386,0.565447086113608,0.771289855358201
"ENSG00000186352",266.758928270088,-0.257496232562066,0.130901205652803,0.000782244817707568,0.00626996229845401
"ENSG00000186364",37.3497508109312,-0.0670594255285492,0.137328686243812,0.109768526990777,0.286154186981446
"ENSG00000186376",902.859096361899,0.040820250129617,0.0578426539936767,0.295488838673428,0.537657931027939
"ENSG00000186395",3002.41882789492,0.00254470138940978,0.0382825339549305,0.936231105875002,0.975899056919952
"ENSG00000186409",130.444041363983,-0.0430005419083467,0.0895857200350296,0.30825994148928,0.551307566105315
"ENSG00000186416",2608.85010359759,0.0411483677964566,0.0361911657888359,0.17983858686962,0.39490900451891
"ENSG00000186432",7434.04477851275,-0.00463249823007199,0.0322481065164169,0.870077361906981,0.948160705650205
"ENSG00000186439",49.9874522568518,0.00799498004279015,0.0966744064582758,0.824654340105641,0.925743704905945
"ENSG00000186446",327.695122760376,-0.0694622588606544,0.077821546463997,0.12113259559081,0.306103495066602
"ENSG00000186448",1530.9968912859,0.0193078880493176,0.0447852542779795,0.578238732355888,0.780408685264485
"ENSG00000186458",1482.27752610149,-0.321662606907256,0.0518776312365263,2.82338085312121e-11,9.49407252540973e-10
"ENSG00000186462",2017.66261018361,0.0561106921014725,0.0396080693200133,0.0845311352089508,0.240835280269418
"ENSG00000186468",80342.739152769,-0.0560861009535379,0.034069177876627,0.0563240587979404,0.181306080806024
"ENSG00000186470",551.481797177458,0.22454645249487,0.0859692466912039,0.000256901892983488,0.00244720526629256
"ENSG00000186472",872.001111013814,-0.0855153253817604,0.0734427081046236,0.0590191143917805,0.187288279165492
