"gene_id","symbol","log2FoldChange","padj","Sig"
"ENSG00000021300","PLEKHB1",0.238111193542042,3.37870494282804e-09,"NS"
"ENSG00000021574","SPAST",0.0243608113474601,0.692023873771396,"NS"
"ENSG00000021645","NRXN3",0.0110528586051217,0.892229443339116,"NS"
"ENSG00000021762","OSBPL5",0.023984806313967,0.627420272797284,"NS"
"ENSG00000021776","AQR",-7.96574502032056e-05,0.999381107141144,"NS"
"ENSG00000021826","CPS1",0.10199222747721,0.0765354611082437,"NS"
"ENSG00000022277","RTF2",-0.0522335318266468,0.167829073135971,"NS"
"ENSG00000022556","NLRP2",0.0235199699567998,0.642576083252879,"NS"
"ENSG00000022567","SLC45A4",0.11001095145118,0.0610759765236694,"NS"
"ENSG00000022840","RNF10",0.0514094757863919,0.131333028135295,"NS"
"ENSG00000022976","ZNF839",-0.0307062240672059,0.636481345650941,"NS"
"ENSG00000023041","ZDHHC6",-0.070162154096132,0.117054014418276,"NS"
"ENSG00000023191","RNH1",0.0321919220368032,0.485746209317918,"NS"
"ENSG00000023228","NDUFS1",0.0222941939125866,0.608461844052496,"NS"
"ENSG00000023287","RB1CC1",0.144142597195215,0.00187773976075984,"NS"
"ENSG00000023318","ERP44",-0.00466013025921795,0.9465424150829,"NS"
"ENSG00000023330","ALAS1",0.15557908597244,2.86262502672342e-05,"NS"
"ENSG00000023445","BIRC3",0.101970178669611,0.15808346489791,"NS"
"ENSG00000023516","AKAP11",0.0720297545153674,0.187115478306974,"NS"
"ENSG00000023572","GLRX2",-0.134048627417955,0.000299921092216698,"NS"
"ENSG00000023608","SNAPC1",-0.0760476169975837,0.177109356233938,"NS"
"ENSG00000023697","DERA",-0.033256517990048,0.56354909779707,"NS"
"ENSG00000023734","STRAP",0.0145137219660113,0.738274243913597,"NS"
"ENSG00000023892","DEF6",-0.126121600012439,0.0395949445956532,"NS"
"ENSG00000023902","PLEKHO1",-0.0142526502911784,0.859862970747478,"NS"
"ENSG00000023909","GCLM",-0.166256815658879,5.97763402325393e-06,"NS"
"ENSG00000024048","UBR2",0.0650820634875747,0.229313546041223,"NS"
"ENSG00000024526","DEPDC1",-0.291538661364197,3.14827589396195e-11,"NS"
"ENSG00000024862","CCDC28A",0.0294543505706739,0.685102231762578,"NS"
"ENSG00000025039","RRAGD",0.494350194971923,5.78891859728204e-26,"NS"
"ENSG00000025156","HSF2",0.118196296321994,0.0283180705601598,"NS"
"ENSG00000025293","PHF20",0.0770002752781032,0.038998205361164,"NS"
"ENSG00000025423","HSD17B6",-0.00653608037024285,0.947233242468104,"NS"
"ENSG00000025434","NR1H3",-0.0008327073997859,0.992971733938031,"NS"
"ENSG00000025708","TYMP",0.044587330955496,0.492731518764068,"NS"
"ENSG00000025770","NCAPH2",-0.175327414081055,6.2778307990148e-05,"NS"
"ENSG00000025772","TOMM34",-0.0432921026032699,0.33334554199832,"NS"
"ENSG00000025796","SEC63",-0.111434560569116,0.00120770223904435,"NS"
"ENSG00000025800","KPNA6",-0.000656184480090095,0.993092377134496,"NS"
"ENSG00000026025","VIM",0.21424930985366,3.75139364632947e-07,"NS"
"ENSG00000026036","RTEL1-TNFRSF6B",-0.0190689924930523,0.744698829521645,"NS"
"ENSG00000026103","FAS",-0.0899256406333174,0.174901755658194,"NS"
"ENSG00000026297","RNASET2",0.0263781089250852,0.606505067565959,"NS"
"ENSG00000026559","KCNG1",0.143402275307749,0.0408948994496215,"NS"
"ENSG00000026950","BTN3A1",0.0103382576391046,0.908309118711129,"NS"
"ENSG00000027001","MIPEP",-0.152940917239788,0.00590133568949279,"NS"
"ENSG00000027075","PRKCH",0.730680670845559,1.28975158098717e-49,"NS"
"ENSG00000027697","IFNGR1",-0.00579660367480928,0.946928740318038,"NS"
"ENSG00000027847","B4GALT7",0.0459493796023893,0.451827891923197,"NS"
"ENSG00000027869","SH2D2A",0.0114144441821115,NA,"NS"
"ENSG00000028116","VRK2",0.0376763378036233,0.501335163393562,"NS"
"ENSG00000028137","TNFRSF1B",-0.00789202696254838,NA,"NS"
"ENSG00000028203","VEZT",0.153015972217336,1.71678593388545e-05,"NS"
"ENSG00000028310","BRD9",0.111585115399822,0.0331003756374385,"NS"
"ENSG00000028528","SNX1",0.0729396405306023,0.0523255015587756,"NS"
"ENSG00000028839","TBPL1",0.0307335132073622,0.626215461525165,"NS"
