gene_id,symbol,log2FoldChange,padj,Sig
ENSG00000147454,SLC25A37,0.055235404,0.223092167,NS
ENSG00000147457,CHMP7,-0.031062789,0.457434274,NS
ENSG00000147459,DOCK5,0.043881465,0.355194968,NS
ENSG00000147471,PLPBP,0.013574157,0.81925908,NS
ENSG00000147475,ERLIN2,0.031527111,0.449981298,NS
ENSG00000147485,PXDNL,0.020629104,NA,NS
ENSG00000147526,TACC1,0.053417221,0.211085931,NS
ENSG00000147533,GOLGA7,0.093651439,0.011750757,NS
ENSG00000147535,PLPP5,-0.022726982,0.636238743,NS
ENSG00000147536,GINS4,-0.048780808,0.285191887,NS
ENSG00000147548,NSD3,0.075106958,0.085723252,NS
ENSG00000147586,MRPS28,-0.068008416,0.11491835,NS
ENSG00000147592,LACTB2,0.021163851,0.676731087,NS
ENSG00000147601,TERF1,0.001451442,0.98179793,NS
ENSG00000147604,RPL7,-0.00952874,0.85540037,NS
ENSG00000147642,SYBU,0.032054698,0.520362454,NS
ENSG00000147649,MTDH,-0.010501701,0.840964088,NS
ENSG00000147650,LRP12,0.045328218,0.34190023,NS
ENSG00000147654,EBAG9,-0.007224263,0.911088904,NS
ENSG00000147669,POLR2K,-0.022132121,0.654830153,NS
ENSG00000147676,MAL2,0.05252406,0.088903246,NS
ENSG00000147677,EIF3H,0.003729454,0.950609935,NS
ENSG00000147679,UTP23,-0.007818422,0.898052652,NS
ENSG00000147684,NDUFB9,-0.098638623,0.007388556,NS
ENSG00000147687,TATDN1,0.023452256,0.629715395,NS
ENSG00000147689,FAM83A,0.001507425,NA,NS
ENSG00000147789,ZNF7,-0.022422134,0.675992211,NS
ENSG00000147799,ARHGAP39,-0.026859817,0.605815812,NS
ENSG00000147804,SLC39A4,-0.081482474,0.060638834,NS
ENSG00000147813,NAPRT,-0.049910182,0.210379396,NS
ENSG00000147852,VLDLR,-0.030746929,0.541439176,NS
ENSG00000147853,AK3,0.013486645,0.782170172,NS
ENSG00000147854,UHRF2,0.008224517,0.896336673,NS
ENSG00000147862,NFIB,-0.030640811,0.533867948,NS
ENSG00000147874,HAUS6,0.054355913,0.176568692,NS
ENSG00000147883,CDKN2B,-0.008821035,NA,NS
ENSG00000147889,CDKN2A,-0.044039076,0.348857199,NS
ENSG00000147894,C9orf72,0.027325051,0.592599037,NS
ENSG00000147905,ZCCHC7,0.028727377,0.569404047,NS
ENSG00000147912,FBXO10,0.019456335,0.72783001,NS
ENSG00000147955,SIGMAR1,0.007490296,0.881684241,NS
ENSG00000147996,ZNG1E,-0.003008477,0.962191734,NS
ENSG00000148019,CEP78,-0.013044131,0.814288636,NS
ENSG00000148053,NTRK2,-0.003930409,NA,NS
ENSG00000148057,IDNK,-0.031516762,NA,NS
ENSG00000148082,SHC3,0.022286576,NA,NS
ENSG00000148090,AUH,0.025572681,0.628820848,NS
ENSG00000148110,MFSD14B,-0.031634937,0.461116842,NS
ENSG00000148120,AOPEP,-0.024185817,0.651272633,NS
ENSG00000148143,ZNF462,0.013576016,0.819894565,NS
ENSG00000148153,INIP,-0.010030223,0.856405429,NS
ENSG00000148154,UGCG,0.039702543,0.407943404,NS
ENSG00000148158,SNX30,0.148730667,0.004296492,NS
ENSG00000148180,GSN,0.010873735,NA,NS
ENSG00000148187,MRRF,0.024682849,0.599437735,NS
ENSG00000148200,NR6A1,0.000615378,NA,NS
ENSG00000148218,ALAD,-0.012600488,0.819894565,NS
ENSG00000148219,ASTN2,-0.043718231,0.360408472,NS
ENSG00000148225,WDR31,-0.034940885,0.475304477,NS
ENSG00000148229,POLE3,-0.036614097,0.345461427,NS
ENSG00000148248,SURF4,-0.013567943,0.747059476,NS
ENSG00000148290,SURF1,-0.048556863,0.247146365,NS
ENSG00000148291,SURF2,-0.071378302,0.115957155,NS
ENSG00000148296,SURF6,-0.024470902,0.596243961,NS
ENSG00000148297,MED22,-0.019344184,0.694574164,NS
ENSG00000148300,REXO4,-0.016307792,0.73462529,NS
ENSG00000148303,RPL7A,-0.050577247,0.198240292,NS
ENSG00000148308,GTF3C5,-0.052821448,0.172403756,NS
ENSG00000148331,ASB6,0.012403578,0.832951112,NS
ENSG00000148334,PTGES2,-0.071911318,0.064298997,NS
ENSG00000148335,NTMT1,-0.065154016,0.110971273,NS
ENSG00000148337,CIZ1,-0.016458207,0.757212868,NS
ENSG00000148339,SLC25A25,0.01062435,0.848057959,NS
ENSG00000148341,SH3GLB2,-0.003435805,0.955170029,NS
ENSG00000148343,MIGA2,-0.011875639,0.832951112,NS
ENSG00000148356,LRSAM1,0.016905465,0.748962747,NS
ENSG00000148358,GPR107,0.056829701,0.084403072,NS
ENSG00000148362,PAXX,-0.090289828,0.027776468,NS
ENSG00000148384,INPP5E,-0.018693563,0.740082234,NS
ENSG00000148396,SEC16A,0.047879056,0.26574739,NS
ENSG00000148399,DPH7,-0.013079474,0.826619608,NS
ENSG00000148400,NOTCH1,0.061870435,0.125491205,NS
ENSG00000148411,NACC2,0.03079202,0.497497762,NS
ENSG00000148426,PROSER2,-0.074629533,0.09274134,NS
ENSG00000148429,USP6NL,0.024647454,0.643249859,NS
ENSG00000148444,COMMD3,-0.04261717,0.37049044,NS
ENSG00000148450,MSRB2,-0.036295566,0.460668256,NS
ENSG00000148459,PDSS1,-0.035513623,0.458570093,NS
ENSG00000148468,FAM171A1,0.086701196,0.026344274,NS
ENSG00000148481,MINDY3,0.01833215,0.739091597,NS
ENSG00000148484,RSU1,0.034737255,0.437293934,NS
ENSG00000148488,ST8SIA6,-0.015791523,NA,NS
ENSG00000148498,PARD3,-0.002575149,NA,NS
ENSG00000148541,FAM13C,-0.038623323,NA,NS
ENSG00000148572,NRBF2,-0.034590923,0.484435999,NS
ENSG00000148606,POLR3A,0.012362689,0.821497359,NS
ENSG00000148634,HERC4,0.027076897,0.586205085,NS
ENSG00000148660,CAMK2G,-0.004138474,0.948675007,NS
ENSG00000148672,GLUD1,-0.06316044,0.042931992,NS
ENSG00000148680,HTR7,0.013354381,NA,NS
ENSG00000148688,RPP30,-0.06367263,0.150242369,NS
ENSG00000148690,FRA10AC1,0.022221661,0.677303786,NS
ENSG00000148700,ADD3,0.129338276,0.000185742,NS
ENSG00000148704,VAX1,-0.007639211,NA,NS
ENSG00000148719,DNAJB12,-0.02465162,0.61197396,NS
ENSG00000148730,EIF4EBP2,0.029923042,0.489825668,NS
ENSG00000148735,PLEKHS1,-0.019300204,NA,NS
ENSG00000148737,TCF7L2,0.013383988,0.815644325,NS
ENSG00000148773,MKI67,0.057990464,0.176568692,NS
ENSG00000148803,FUOM,-0.017720025,NA,NS
ENSG00000148814,LRRC27,-0.050206231,0.265829559,NS
ENSG00000148824,MTG1,-0.038893743,0.407921691,NS
ENSG00000148832,PAOX,-0.029463061,NA,NS
ENSG00000148834,GSTO1,-0.092039986,0.031290245,NS
ENSG00000148835,TAF5,0.021343699,0.694574164,NS
ENSG00000148840,PPRC1,0.082055449,0.038925946,NS
ENSG00000148841,ITPRIP,-0.099554861,0.038111821,NS
ENSG00000148842,CNNM2,0.024014144,0.64620624,NS
ENSG00000148843,PDCD11,0.06904887,0.083108909,NS
ENSG00000148848,ADAM12,0.003156484,NA,NS
ENSG00000148908,RGS10,0.001226913,0.9860919,NS
ENSG00000148925,BTBD10,0.039376114,0.403344527,NS
ENSG00000148926,ADM,-0.002232562,NA,NS
ENSG00000148935,GAS2,-0.004993458,NA,NS
ENSG00000148943,LIN7C,-0.014460161,0.805572844,NS
ENSG00000148948,LRRC4C,0.002315912,NA,NS
ENSG00000148950,IMMP1L,-0.045691844,0.33790864,NS
ENSG00000148985,PGAP2,-0.043626833,0.333076553,NS
ENSG00000149016,TUT1,-0.035933633,0.417429441,NS
ENSG00000149050,ZNF214,-0.009492543,NA,NS
ENSG00000149054,ZNF215,-0.014017387,0.789302151,NS
ENSG00000149084,HSD17B12,0.014989095,0.789214828,NS
ENSG00000149089,APIP,-0.072339096,0.094263555,NS
ENSG00000149091,DGKZ,-0.073828621,0.063395061,NS
ENSG00000149100,EIF3M,-0.003333245,0.953398052,NS
ENSG00000149115,TNKS1BP1,0.018087318,0.662473416,NS
ENSG00000149136,SSRP1,-0.041163735,0.210282559,NS
ENSG00000149150,SLC43A1,-0.014774257,0.768021171,NS
ENSG00000149177,PTPRJ,0.0938167,0.018053557,NS
ENSG00000149179,CSTPP1,0.002517245,0.968278814,NS
ENSG00000149182,ARFGAP2,-0.020244227,0.679006079,NS
ENSG00000149187,CELF1,0.01269694,0.8231486,NS
ENSG00000149196,HIKESHI,-0.019227422,0.723146151,NS
ENSG00000149201,CCDC81,-0.008556679,NA,NS
ENSG00000149212,SESN3,0.265151587,4.04E-08,NS
ENSG00000149218,ENDOD1,0.031353804,0.411902639,NS
ENSG00000149231,CCDC82,0.030260412,NA,NS
ENSG00000149243,KLHL35,-0.032251643,0.517525629,NS
ENSG00000149257,SERPINH1,0.007620979,NA,NS
ENSG00000149260,CAPN5,0.00206917,0.973169013,NS
ENSG00000149262,INTS4,0.020522801,0.696663412,NS
ENSG00000149269,PAK1,0.024550801,0.639174249,NS
ENSG00000149273,RPS3,-0.036445436,0.393926922,NS
ENSG00000149289,ZC3H12C,0.012594529,NA,NS
ENSG00000149292,TTC12,-0.062989437,0.136408274,NS
ENSG00000149300,C11orf52,-0.026852924,0.575602486,NS
ENSG00000149308,NPAT,0.109710511,0.007422404,NS
ENSG00000149311,ATM,0.07993974,0.081127143,NS
ENSG00000149313,AASDHPPT,0.017686087,0.72489093,NS
ENSG00000149328,GLB1L2,-0.063205957,0.107268191,NS
ENSG00000149346,SLX4IP,-0.020626254,0.706600213,NS
ENSG00000149357,LAMTOR1,0.033916609,0.461479014,NS
ENSG00000149380,P4HA3,0.007311895,NA,NS
ENSG00000149418,ST14,-0.013303983,0.74367934,NS
ENSG00000149428,HYOU1,-0.01033776,0.83103225,NS
ENSG00000149474,KAT14,0.004704952,0.942849873,NS
ENSG00000149476,TKFC,-0.074766585,0.031634481,NS
ENSG00000149480,MTA2,-0.021938641,0.567741696,NS
ENSG00000149483,TMEM138,-0.046567888,0.311688949,NS
ENSG00000149485,FADS1,0.227391502,1.05E-15,NS
ENSG00000149489,ROM1,-0.004002123,NA,NS
ENSG00000149499,EML3,0.012633626,0.830902387,NS
ENSG00000149503,INCENP,-0.08594964,0.011587705,NS
ENSG00000149527,PLCH2,0.008006851,NA,NS
ENSG00000149532,CPSF7,-0.037629826,0.325715875,NS
ENSG00000149541,B3GAT3,-0.013678978,0.807399179,NS
ENSG00000149547,EI24,-0.010292313,0.812996606,NS
ENSG00000149548,CCDC15,-0.016306905,0.777858187,NS
ENSG00000149554,CHEK1,0.015951485,0.76042359,NS
ENSG00000149557,FEZ1,0.015139791,NA,NS
ENSG00000149573,MPZL2,-0.004926046,0.937949059,NS
ENSG00000149577,SIDT2,0.099004625,0.018967138,NS
ENSG00000149582,TMEM25,0.015185654,0.791846846,NS
ENSG00000149591,TAGLN,0.003686857,NA,NS
ENSG00000149599,DUSP15,0.011031171,NA,NS
ENSG00000149600,COMMD7,-0.005115813,0.937681362,NS
ENSG00000149609,C20orf144,0.003651075,NA,NS
ENSG00000149636,DSN1,-0.062099824,0.137404847,NS
ENSG00000149639,MTCL2,0.036758271,0.432702758,NS
ENSG00000149646,CNBD2,-0.004063326,0.951392921,NS
ENSG00000149657,LSM14B,0.007390505,0.895325796,NS
ENSG00000149658,YTHDF1,0.014537611,0.781914996,NS
ENSG00000149679,CABLES2,-6.39E-05,0.999611317,NS
ENSG00000149716,LTO1,0.010300658,0.865777781,NS
ENSG00000149743,TRPT1,-0.063753016,0.156579498,NS
ENSG00000149761,NUDT22,-0.033004952,0.498002053,NS
ENSG00000149781,FERMT3,-0.00222609,NA,NS
ENSG00000149782,PLCB3,-0.027563883,0.588826974,NS
ENSG00000149792,MRPL49,0.02004376,0.63460584,NS
ENSG00000149798,CDC42EP2,-0.033476873,0.479399442,NS
ENSG00000149806,FAU,-0.109965867,0.004859118,NS
ENSG00000149809,TM7SF2,0.297657841,2.11E-14,NS
ENSG00000149823,VPS51,-0.042386772,0.280970966,NS
ENSG00000149922,TBX6,0.004211282,NA,NS
ENSG00000149923,PPP4C,-0.066355539,0.0808016,NS
ENSG00000149925,ALDOA,-0.016782926,0.667418286,NS
ENSG00000149926,TLCD3B,-0.026657875,NA,NS
ENSG00000149927,DOC2A,-0.011190611,NA,NS
ENSG00000149929,HIRIP3,-0.112698605,0.005134859,NS
ENSG00000149930,TAOK2,0.009820186,0.851825614,NS
ENSG00000149932,TMEM219,-0.065691113,0.137251502,NS
ENSG00000149970,CNKSR2,-0.017369059,0.760974802,NS
ENSG00000150048,CLEC1A,0.008414461,NA,NS
ENSG00000150054,MPP7,0.053821567,0.250315088,NS
ENSG00000150093,ITGB1,0.053972647,0.087869062,NS
ENSG00000150175,FRMPD2B,0.013217283,NA,NS
ENSG00000150316,CWC15,-0.032623085,0.454335427,NS
ENSG00000150347,ARID5B,0.088685686,0.030695065,NS
ENSG00000150361,KLHL1,0.134487257,0.000196857,NS
ENSG00000150394,CDH8,0.000516728,NA,NS
ENSG00000150401,DCUN1D2,0.039060096,0.388660074,NS
ENSG00000150403,TMCO3,0.028156261,0.558867941,NS
ENSG00000150433,TMEM218,-0.007736793,0.899527859,NS
ENSG00000150455,TIRAP,-0.012306448,0.837430929,NS
ENSG00000150456,EEF1AKMT1,-0.024902298,0.609843551,NS
ENSG00000150457,LATS2,0.051897724,0.24616513,NS
ENSG00000150459,SAP18,-0.043439524,0.298306069,NS
ENSG00000150477,KIAA1328,0.006335476,0.917452588,NS
ENSG00000150510,FAM124A,-0.006825043,NA,NS
ENSG00000150527,MIA2,-0.028698333,0.560644741,NS
ENSG00000150556,LYPD6B,0.01250232,NA,NS
ENSG00000150593,PDCD4,0.01083017,0.808343951,NS
ENSG00000150594,ADRA2A,-0.003449783,0.950609935,NS
ENSG00000150627,WDR17,0.014879314,NA,NS
ENSG00000150636,CCDC102B,-0.006962095,NA,NS
ENSG00000150667,FSIP1,0.028735957,0.543643309,NS
ENSG00000150672,DLG2,-0.056090792,0.206718924,NS
ENSG00000150676,CCDC83,0.010820966,NA,NS
ENSG00000150687,PRSS23,0.045968715,0.322339889,NS
ENSG00000150712,MTMR12,0.036058444,0.411413842,NS
ENSG00000150753,CCT5,-0.045459695,0.205887414,NS
ENSG00000150756,ATPSCKMT,0.01154612,0.838838268,NS
ENSG00000150760,DOCK1,0.06517697,0.128716208,NS
ENSG00000150764,DIXDC1,0.017090796,NA,NS
ENSG00000150768,DLAT,0.027319271,0.490183925,NS
ENSG00000150773,PIH1D2,-0.007927389,NA,NS
ENSG00000150776,NKAPD1,-8.87E-05,0.999342264,NS
ENSG00000150779,TIMM8B,-0.095792955,0.022380142,NS
ENSG00000150787,PTS,-0.046080648,0.285945793,NS
ENSG00000150867,PIP4K2A,-0.003490965,0.958251088,NS
ENSG00000150907,FOXO1,0.022470458,0.667110261,NS
ENSG00000150938,CRIM1,-0.004190162,NA,NS
ENSG00000150961,SEC24D,0.015811039,0.776540144,NS
ENSG00000150967,ABCB9,-0.003076092,0.962992428,NS
ENSG00000150977,RILPL2,-0.000364965,0.996136782,NS
ENSG00000150990,DHX37,0.015902165,0.765848244,NS
ENSG00000150991,UBC,-0.032748333,0.325456658,NS
ENSG00000150995,ITPR1,0.2614618,5.40E-05,NS
ENSG00000151006,PRSS53,0.014155121,NA,NS
ENSG00000151012,SLC7A11,-0.030494686,0.540175721,NS
ENSG00000151014,NOCT,0.001435349,0.982925817,NS
ENSG00000151023,ENKUR,0.00771272,NA,NS
ENSG00000151025,GPR158,0.110175053,0.006219942,NS
ENSG00000151065,DCP1B,-0.00455789,0.946787918,NS
ENSG00000151090,THRB,0.00813548,0.890887706,NS
ENSG00000151092,NGLY1,-0.018482829,0.720036296,NS
ENSG00000151093,OXSM,-0.022232778,0.668779592,NS
ENSG00000151116,UEVLD,0.025962816,0.615793824,NS
ENSG00000151117,TMEM86A,0.010264243,0.858654785,NS
ENSG00000151131,NOPCHAP1,-0.000914692,0.989703163,NS
ENSG00000151135,TMEM263,0.064974675,0.108782379,NS
ENSG00000151148,UBE3B,0.04730459,0.270591342,NS
ENSG00000151150,ANK3,0.048455483,0.280665858,NS
ENSG00000151151,IPMK,0.048949459,0.302688802,NS
ENSG00000151164,RAD9B,-0.004984001,NA,NS
ENSG00000151176,PLBD2,0.036324175,0.405363428,NS
ENSG00000151208,DLG5,0.068425852,0.084279287,NS
ENSG00000151224,MAT1A,0.053907158,NA,NS
ENSG00000151229,SLC2A13,0.005631012,NA,NS
ENSG00000151233,GXYLT1,0.063047845,0.137471081,NS
ENSG00000151239,TWF1,0.031094199,0.449769868,NS
ENSG00000151240,DIP2C,0.140767461,0.001931636,NS
ENSG00000151247,EIF4E,0.008148321,0.865817944,NS
ENSG00000151276,MAGI1,0.060458638,0.138513452,NS
ENSG00000151287,TEX30,-0.010148454,0.869282955,NS
ENSG00000151292,CSNK1G3,0.063030938,0.129638273,NS
ENSG00000151303,NA,0.02972889,NA,NS
ENSG00000151304,SRFBP1,0.023945887,0.649721098,NS
ENSG00000151320,AKAP6,0.043309647,NA,NS
ENSG00000151327,FAM177A1,-0.002008757,0.969608975,NS
ENSG00000151332,MBIP,-0.034632408,0.483759486,NS
ENSG00000151338,MIPOL1,0.071258909,0.093320267,NS
ENSG00000151348,EXT2,0.032053512,0.45576864,NS
ENSG00000151353,TMEM18,-0.031576528,0.519440815,NS
ENSG00000151365,THRSP,0.027973288,NA,NS
ENSG00000151366,NDUFC2,-0.085274811,0.028527019,NS
ENSG00000151388,ADAMTS12,-0.005865256,NA,NS
ENSG00000151413,NUBPL,0.047084732,0.320359098,NS
ENSG00000151414,NEK7,0.030014846,0.497103149,NS
ENSG00000151422,FER,0.096703358,0.04048102,NS
ENSG00000151445,VIPAS39,0.015033679,0.797093881,NS
ENSG00000151458,ANKRD50,0.070530746,0.124075633,NS
ENSG00000151461,UPF2,0.062359647,0.128773695,NS
ENSG00000151465,CDC123,0.006251023,0.912851367,NS
ENSG00000151466,SCLT1,-0.020684069,0.706107811,NS
ENSG00000151470,C4orf33,-0.016098728,0.780414126,NS
ENSG00000151474,FRMD4A,-0.00059983,NA,NS
ENSG00000151491,EPS8,0.018742531,0.735305352,NS
ENSG00000151498,ACAD8,0.047922776,0.283853884,NS
ENSG00000151500,THYN1,-0.039476879,0.385575519,NS
ENSG00000151502,VPS26B,-0.04495949,0.210813448,NS
ENSG00000151503,NCAPD3,-0.052590692,0.186413027,NS
ENSG00000151532,VTI1A,0.035127138,0.475748237,NS
ENSG00000151552,QDPR,-0.02973924,0.539679732,NS
ENSG00000151553,FHIP2A,0.086062582,0.04518759,NS
ENSG00000151575,TEX9,0.004255859,NA,NS
ENSG00000151576,QTRT2,0.058802449,0.16823533,NS
ENSG00000151611,MMAA,-0.006017333,0.926855624,NS
ENSG00000151612,ZNF827,-0.030667073,0.541775689,NS
ENSG00000151617,EDNRA,0.003791951,NA,NS
ENSG00000151623,NR3C2,0.050607062,0.27035521,NS
ENSG00000151632,AKR1C2,-0.004449754,NA,NS
ENSG00000151640,DPYSL4,-0.010732142,NA,NS
ENSG00000151651,ADAM8,0.004368533,NA,NS
ENSG00000151657,KIN,-0.010149783,0.869282955,NS
ENSG00000151665,PIGF,0.024332455,0.647220207,NS
ENSG00000151687,ANKAR,0.003990148,NA,NS
ENSG00000151690,MFSD6,0.01380347,0.817264059,NS
ENSG00000151692,RNF144A,0.045584581,0.33740622,NS
ENSG00000151693,ASAP2,0.05877166,0.198428709,NS
ENSG00000151694,ADAM17,0.040469218,0.402901786,NS
ENSG00000151715,TMEM45B,-0.007229885,NA,NS
ENSG00000151718,WWC2,-0.000117595,NA,NS
ENSG00000151725,CENPU,-0.031935228,0.419134127,NS
ENSG00000151726,ACSL1,0.37645467,8.40E-33,NS
ENSG00000151729,SLC25A4,-0.045630464,0.242769098,NS
ENSG00000151743,AMN1,0.041734278,0.367309177,NS
ENSG00000151746,BICD1,0.043601117,0.340503079,NS
ENSG00000151748,SAV1,0.023292409,0.640624652,NS
ENSG00000151773,CCDC122,-0.000624327,NA,NS
ENSG00000151779,NBAS,0.056747781,0.223079015,NS
ENSG00000151806,GUF1,0.055064096,0.175102843,NS
ENSG00000151835,SACS,0.065904045,0.151641659,NS
ENSG00000151849,CENPJ,-0.017152473,0.758841001,NS
ENSG00000151876,FBXO4,-0.057607146,0.213404431,NS
ENSG00000151881,TMEM267,-0.039728284,0.395584905,NS
ENSG00000151883,PARP8,-0.012417759,NA,NS
ENSG00000151893,CACUL1,-0.022123733,0.683147733,NS
ENSG00000151914,DST,0.020453887,0.684848981,NS
ENSG00000151917,BEND6,-0.006174032,NA,NS
ENSG00000151923,TIAL1,-0.02408332,0.590314367,NS
ENSG00000151929,BAG3,0.017352053,0.738541013,NS
ENSG00000151967,SCHIP1,0.00929484,NA,NS
ENSG00000152034,MCHR2,0.005824299,NA,NS
ENSG00000152056,AP1S3,0.040551324,0.37644204,NS
ENSG00000152061,RABGAP1L,0.076502795,0.082735681,NS
ENSG00000152078,TLCD4,0.049796077,0.288870889,NS
ENSG00000152082,MZT2B,-0.098153582,0.017417943,NS
ENSG00000152086,TUBA3E,-0.030972257,NA,NS
ENSG00000152092,ASTN1,-0.013683076,NA,NS
ENSG00000152102,FAM168B,0.041889203,0.286121176,NS
ENSG00000152104,PTPN14,0.058341328,0.208389776,NS
ENSG00000152127,MGAT5,0.070349956,0.084153273,NS
ENSG00000152128,TMEM163,0.001192824,NA,NS
ENSG00000152133,GPATCH11,0.007486718,0.907575802,NS
ENSG00000152137,HSPB8,0.023173665,NA,NS
ENSG00000152147,GEMIN6,-0.019247944,0.728768369,NS
ENSG00000152192,POU4F1,0.000118348,NA,NS
ENSG00000152193,OBI1,0.025463084,0.631331132,NS
ENSG00000152214,RIT2,0.000134548,NA,NS
ENSG00000152217,SETBP1,0.0579691,0.205233938,NS
ENSG00000152219,ARL14EP,0.028293552,0.581698547,NS
ENSG00000152223,EPG5,0.089800512,0.046719097,NS
ENSG00000152229,PSTPIP2,-0.016844606,NA,NS
ENSG00000152234,ATP5F1A,-0.022442147,0.556535081,NS
ENSG00000152240,HAUS1,-0.075057059,0.073006187,NS
ENSG00000152242,ARK2N,0.017549181,0.754193121,NS
ENSG00000152253,SPC25,-0.095818159,0.021467957,NS
ENSG00000152256,PDK1,0.024420151,0.617348098,NS
ENSG00000152270,PDE3B,0.06366181,0.142054495,NS
ENSG00000152291,TGOLN2,0.049653284,0.217164351,NS
ENSG00000152315,KCNK13,-0.008336371,NA,NS
ENSG00000152332,UHMK1,0.081353377,0.058611717,NS
ENSG00000152348,ATG10,-0.034577247,0.483074341,NS
ENSG00000152359,POC5,-0.049503544,0.296766665,NS
ENSG00000152377,SPOCK1,-0.010995152,0.858188344,NS
ENSG00000152380,FAM151B,-0.051219344,NA,NS
ENSG00000152382,TADA1,0.036094262,0.445025143,NS
ENSG00000152402,GUCY1A2,0.023560069,0.655259489,NS
ENSG00000152404,CWF19L2,-0.029415878,0.55490547,NS
ENSG00000152409,JMY,0.043638836,0.345633438,NS
ENSG00000152413,HOMER1,0.039946057,0.394599717,NS
ENSG00000152422,XRCC4,-0.017602893,0.737897029,NS
ENSG00000152433,ZNF547,-0.056578843,NA,NS
ENSG00000152439,ZNF773,-0.108970616,0.022650981,NS
ENSG00000152443,ZNF776,0.013315419,0.819299099,NS
ENSG00000152454,ZNF256,0.007415313,0.905106659,NS
ENSG00000152455,SUV39H2,0.004047374,0.949281937,NS
ENSG00000152457,DCLRE1C,0.003351035,0.959594614,NS
ENSG00000152464,RPP38,0.003595227,0.95594497,NS
ENSG00000152465,NMT2,-0.037771675,0.4366161,NS
ENSG00000152475,ZNF837,-0.005342062,NA,NS
ENSG00000152484,USP12,0.06232407,0.172403756,NS
ENSG00000152492,CCDC50,-0.011654416,0.827546323,NS
ENSG00000152503,TRIM36,-0.069998329,0.122239499,NS
ENSG00000152518,ZFP36L2,0.01286235,0.823717255,NS
ENSG00000152520,PAN3,0.077159974,0.080379433,NS
ENSG00000152527,PLEKHH2,-0.011805233,NA,NS
ENSG00000152556,PFKM,0.094538752,0.001164823,NS
ENSG00000152558,TMEM123,0.069689633,0.034631307,NS
ENSG00000152582,SPEF2,0.01113055,NA,NS
ENSG00000152601,MBNL1,0.043348314,0.311688949,NS
ENSG00000152620,NADK2,0.008347557,0.878742848,NS
ENSG00000152642,GPD1L,0.077895033,0.0497004,NS
ENSG00000152669,CCNO,-0.004767617,NA,NS
ENSG00000152683,SLC30A6,0.049167029,0.265725669,NS
ENSG00000152684,PELO,0.014615328,0.766077881,NS
ENSG00000152700,SAR1B,0.01485016,0.726225589,NS
ENSG00000152705,CATSPER3,-0.006787635,NA,NS
ENSG00000152749,GPR180,0.064252965,0.157336897,NS
ENSG00000152763,DNAI4,0.017369215,NA,NS
ENSG00000152766,ANKRD22,0.020725788,NA,NS
ENSG00000152767,FARP1,0.053151114,0.247146365,NS
ENSG00000152778,IFIT5,0.001276942,NA,NS
ENSG00000152782,PANK1,0.036553276,0.456394148,NS
ENSG00000152784,PRDM8,0.00039733,NA,NS
ENSG00000152795,HNRNPDL,-0.03418701,0.417910131,NS
ENSG00000152818,UTRN,0.122944925,0.006011217,NS
ENSG00000152894,PTPRK,0.035509065,0.46606273,NS
ENSG00000152904,GGPS1,0.016276797,0.727427883,NS
ENSG00000152926,ZNF117,0.000455639,NA,NS
ENSG00000152931,PART1,-0.078262146,0.089793981,NS
ENSG00000152939,MARVELD2,0.022459174,0.665757621,NS
ENSG00000152942,RAD17,0.03980096,0.370542695,NS
ENSG00000152944,MED21,-0.026103254,0.593547334,NS
ENSG00000152952,PLOD2,-5.52E-05,NA,NS
ENSG00000152969,JAKMIP1,0.034541679,0.484620194,NS
ENSG00000152990,ADGRA3,0.013832461,0.802159903,NS
ENSG00000153006,SREK1IP1,-0.035253827,0.463555491,NS
ENSG00000153012,LGI2,0.117366081,0.014601325,NS
ENSG00000153015,CWC27,-0.025625876,0.619897439,NS
ENSG00000153029,MR1,0.008390161,0.893711563,NS
ENSG00000153037,SRP19,-0.041285425,0.318671737,NS
ENSG00000153044,CENPH,-0.093561808,0.011103963,NS
ENSG00000153046,CDYL,0.007178652,0.909103214,NS
ENSG00000153048,CARHSP1,-0.067358726,0.101679099,NS
ENSG00000153064,BANK1,0.070072563,0.1225193,NS
ENSG00000153066,TXNDC11,0.032494,0.492562048,NS
ENSG00000153071,DAB2,0.002679084,NA,NS
ENSG00000153093,ACOXL,0.017475187,NA,NS
ENSG00000153094,BCL2L11,0.010392455,0.859471181,NS
ENSG00000153107,ANAPC1,0.064669341,0.101862519,NS
ENSG00000153130,SCOC,0.060415412,0.067092451,NS
ENSG00000153132,CLGN,-0.015673417,0.7288794,NS
ENSG00000153140,CETN3,-0.018760301,0.718773372,NS
ENSG00000153147,SMARCA5,0.041746856,0.32336075,NS
ENSG00000153162,BMP6,-0.027598359,0.588209008,NS
ENSG00000153165,RGPD3,-0.004267204,NA,NS
ENSG00000153179,RASSF3,0.03758476,0.318671737,NS
ENSG00000153187,HNRNPU,0.005943854,0.909997376,NS
ENSG00000153201,RANBP2,0.044860419,0.342131704,NS
ENSG00000153207,AHCTF1,0.096183057,0.017408061,NS
ENSG00000153208,MERTK,-0.023872169,NA,NS
ENSG00000153214,TMEM87B,0.022677604,0.655259489,NS
ENSG00000153233,PTPRR,0.497084643,NA,NS
ENSG00000153234,NR4A2,0.00209358,NA,NS
ENSG00000153237,CCDC148,0.020437747,NA,NS
ENSG00000153250,RBMS1,-0.001237288,NA,NS
ENSG00000153291,SLC25A27,0.016556887,NA,NS
