FILE_NAME,FILE_TEXT,MS_FILE,INLET_FILE,SAMPLE_LOCATION,ID,INJ_VOL,Index,Job,User,1536loc,384loc,384plate
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G23_1_D23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G23_1_D23,2min melodie,2m melodie,"4:D,23",ID_G23,0.2,G23,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G23,D23,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G24_1_D24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_G24_1_D24,2min melodie,2m melodie,"4:D,24",ID_G24,0.2,G24,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,G24,D24,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I1_1_E1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I1_1_E1,2min melodie,2m melodie,"4:E,1",ID_I1,0.2,I1,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I1,E1,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I2_1_E2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I2_1_E2,2min melodie,2m melodie,"4:E,2",ID_I2,0.2,I2,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I2,E2,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I3_1_E3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I3_1_E3,2min melodie,2m melodie,"4:E,3",ID_I3,0.2,I3,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I3,E3,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I4_1_E4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I4_1_E4,2min melodie,2m melodie,"4:E,4",ID_I4,0.2,I4,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I4,E4,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I5_1_E5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I5_1_E5,2min melodie,2m melodie,"4:E,5",ID_I5,0.2,I5,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I5,E5,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I6_1_E6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I6_1_E6,2min melodie,2m melodie,"4:E,6",ID_I6,0.2,I6,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I6,E6,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I7_1_E7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I7_1_E7,2min melodie,2m melodie,"4:E,7",ID_I7,0.2,I7,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I7,E7,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I8_1_E8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I8_1_E8,2min melodie,2m melodie,"4:E,8",ID_I8,0.2,I8,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I8,E8,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I9_1_E9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I9_1_E9,2min melodie,2m melodie,"4:E,9",ID_I9,0.2,I9,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I9,E9,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I10_1_E10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I10_1_E10,2min melodie,2m melodie,"4:E,10",ID_I10,0.2,I10,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I10,E10,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I11_1_E11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I11_1_E11,2min melodie,2m melodie,"4:E,11",ID_I11,0.2,I11,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I11,E11,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I12_1_E12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I12_1_E12,2min melodie,2m melodie,"4:E,12",ID_I12,0.2,I12,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I12,E12,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I13_1_E13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I13_1_E13,2min melodie,2m melodie,"4:E,13",ID_I13,0.2,I13,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I13,E13,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I14_1_E14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I14_1_E14,2min melodie,2m melodie,"4:E,14",ID_I14,0.2,I14,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I14,E14,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I15_1_E15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I15_1_E15,2min melodie,2m melodie,"4:E,15",ID_I15,0.2,I15,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I15,E15,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I16_1_E16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I16_1_E16,2min melodie,2m melodie,"4:E,16",ID_I16,0.2,I16,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I16,E16,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I17_1_E17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I17_1_E17,2min melodie,2m melodie,"4:E,17",ID_I17,0.2,I17,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I17,E17,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I18_1_E18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I18_1_E18,2min melodie,2m melodie,"4:E,18",ID_I18,0.2,I18,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I18,E18,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I19_1_E19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I19_1_E19,2min melodie,2m melodie,"4:E,19",ID_I19,0.2,I19,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I19,E19,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I20_1_E20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I20_1_E20,2min melodie,2m melodie,"4:E,20",ID_I20,0.2,I20,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I20,E20,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I21_1_E21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I21_1_E21,2min melodie,2m melodie,"4:E,21",ID_I21,0.2,I21,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I21,E21,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I22_1_E22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I22_1_E22,2min melodie,2m melodie,"4:E,22",ID_I22,0.2,I22,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I22,E22,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I23_1_E23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I23_1_E23,2min melodie,2m melodie,"4:E,23",ID_I23,0.2,I23,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I23,E23,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I24_1_E24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_I24_1_E24,2min melodie,2m melodie,"4:E,24",ID_I24,0.2,I24,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,I24,E24,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K1_1_F1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K1_1_F1,2min melodie,2m melodie,"4:F,1",ID_K1,0.2,K1,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K1,F1,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K2_1_F2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K2_1_F2,2min melodie,2m melodie,"4:F,2",ID_K2,0.2,K2,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K2,F2,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K3_1_F3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K3_1_F3,2min melodie,2m melodie,"4:F,3",ID_K3,0.2,K3,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K3,F3,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K4_1_F4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K4_1_F4,2min melodie,2m melodie,"4:F,4",ID_K4,0.2,K4,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K4,F4,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K5_1_F5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K5_1_F5,2min melodie,2m melodie,"4:F,5",ID_K5,0.2,K5,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K5,F5,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K6_1_F6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K6_1_F6,2min melodie,2m melodie,"4:F,6",ID_K6,0.2,K6,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K6,F6,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K7_1_F7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K7_1_F7,2min melodie,2m melodie,"4:F,7",ID_K7,0.2,K7,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K7,F7,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K8_1_F8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K8_1_F8,2min melodie,2m melodie,"4:F,8",ID_K8,0.2,K8,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K8,F8,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K9_1_F9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K9_1_F9,2min melodie,2m melodie,"4:F,9",ID_K9,0.2,K9,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K9,F9,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K10_1_F10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K10_1_F10,2min melodie,2m melodie,"4:F,10",ID_K10,0.2,K10,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K10,F10,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K11_1_F11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K11_1_F11,2min melodie,2m melodie,"4:F,11",ID_K11,0.2,K11,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K11,F11,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K12_1_F12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K12_1_F12,2min melodie,2m melodie,"4:F,12",ID_K12,0.2,K12,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K12,F12,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K13_1_F13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K13_1_F13,2min melodie,2m melodie,"4:F,13",ID_K13,0.2,K13,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K13,F13,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K14_1_F14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K14_1_F14,2min melodie,2m melodie,"4:F,14",ID_K14,0.2,K14,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K14,F14,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K15_1_F15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K15_1_F15,2min melodie,2m melodie,"4:F,15",ID_K15,0.2,K15,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K15,F15,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K16_1_F16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K16_1_F16,2min melodie,2m melodie,"4:F,16",ID_K16,0.2,K16,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K16,F16,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K17_1_F17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K17_1_F17,2min melodie,2m melodie,"4:F,17",ID_K17,0.2,K17,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K17,F17,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K18_1_F18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K18_1_F18,2min melodie,2m melodie,"4:F,18",ID_K18,0.2,K18,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K18,F18,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K19_1_F19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K19_1_F19,2min melodie,2m melodie,"4:F,19",ID_K19,0.2,K19,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K19,F19,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K20_1_F20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K20_1_F20,2min melodie,2m melodie,"4:F,20",ID_K20,0.2,K20,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K20,F20,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K21_1_F21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K21_1_F21,2min melodie,2m melodie,"4:F,21",ID_K21,0.2,K21,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K21,F21,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K22_1_F22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K22_1_F22,2min melodie,2m melodie,"4:F,22",ID_K22,0.2,K22,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K22,F22,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K23_1_F23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K23_1_F23,2min melodie,2m melodie,"4:F,23",ID_K23,0.2,K23,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K23,F23,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K24_1_F24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_K24_1_F24,2min melodie,2m melodie,"4:F,24",ID_K24,0.2,K24,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,K24,F24,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M1_1_G1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M1_1_G1,2min melodie,2m melodie,"4:G,1",ID_M1,0.2,M1,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M1,G1,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M2_1_G2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M2_1_G2,2min melodie,2m melodie,"4:G,2",ID_M2,0.2,M2,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M2,G2,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M3_1_G3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M3_1_G3,2min melodie,2m melodie,"4:G,3",ID_M3,0.2,M3,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M3,G3,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M4_1_G4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M4_1_G4,2min melodie,2m melodie,"4:G,4",ID_M4,0.2,M4,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M4,G4,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M5_1_G5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M5_1_G5,2min melodie,2m melodie,"4:G,5",ID_M5,0.2,M5,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M5,G5,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M6_1_G6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M6_1_G6,2min melodie,2m melodie,"4:G,6",ID_M6,0.2,M6,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M6,G6,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M7_1_G7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M7_1_G7,2min melodie,2m melodie,"4:G,7",ID_M7,0.2,M7,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M7,G7,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M8_1_G8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M8_1_G8,2min melodie,2m melodie,"4:G,8",ID_M8,0.2,M8,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M8,G8,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M9_1_G9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M9_1_G9,2min melodie,2m melodie,"4:G,9",ID_M9,0.2,M9,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M9,G9,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M10_1_G10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M10_1_G10,2min melodie,2m melodie,"4:G,10",ID_M10,0.2,M10,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M10,G10,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M11_1_G11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M11_1_G11,2min melodie,2m melodie,"4:G,11",ID_M11,0.2,M11,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M11,G11,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M12_1_G12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M12_1_G12,2min melodie,2m melodie,"4:G,12",ID_M12,0.2,M12,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M12,G12,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M13_1_G13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M13_1_G13,2min melodie,2m melodie,"4:G,13",ID_M13,0.2,M13,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M13,G13,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M14_1_G14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M14_1_G14,2min melodie,2m melodie,"4:G,14",ID_M14,0.2,M14,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M14,G14,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M15_1_G15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M15_1_G15,2min melodie,2m melodie,"4:G,15",ID_M15,0.2,M15,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M15,G15,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M16_1_G16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M16_1_G16,2min melodie,2m melodie,"4:G,16",ID_M16,0.2,M16,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M16,G16,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M17_1_G17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M17_1_G17,2min melodie,2m melodie,"4:G,17",ID_M17,0.2,M17,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M17,G17,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M18_1_G18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M18_1_G18,2min melodie,2m melodie,"4:G,18",ID_M18,0.2,M18,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M18,G18,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M19_1_G19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M19_1_G19,2min melodie,2m melodie,"4:G,19",ID_M19,0.2,M19,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M19,G19,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M20_1_G20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M20_1_G20,2min melodie,2m melodie,"4:G,20",ID_M20,0.2,M20,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M20,G20,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M21_1_G21,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M21_1_G21,2min melodie,2m melodie,"4:G,21",ID_M21,0.2,M21,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M21,G21,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M22_1_G22,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M22_1_G22,2min melodie,2m melodie,"4:G,22",ID_M22,0.2,M22,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M22,G22,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M23_1_G23,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M23_1_G23,2min melodie,2m melodie,"4:G,23",ID_M23,0.2,M23,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M23,G23,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M24_1_G24,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_M24_1_G24,2min melodie,2m melodie,"4:G,24",ID_M24,0.2,M24,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,M24,G24,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O1_1_H1,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O1_1_H1,2min melodie,2m melodie,"4:H,1",ID_O1,0.2,O1,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O1,H1,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O2_1_H2,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O2_1_H2,2min melodie,2m melodie,"4:H,2",ID_O2,0.2,O2,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O2,H2,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O3_1_H3,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O3_1_H3,2min melodie,2m melodie,"4:H,3",ID_O3,0.2,O3,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O3,H3,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O4_1_H4,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O4_1_H4,2min melodie,2m melodie,"4:H,4",ID_O4,0.2,O4,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O4,H4,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O5_1_H5,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O5_1_H5,2min melodie,2m melodie,"4:H,5",ID_O5,0.2,O5,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O5,H5,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O6_1_H6,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O6_1_H6,2min melodie,2m melodie,"4:H,6",ID_O6,0.2,O6,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O6,H6,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O7_1_H7,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O7_1_H7,2min melodie,2m melodie,"4:H,7",ID_O7,0.2,O7,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O7,H7,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O8_1_H8,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O8_1_H8,2min melodie,2m melodie,"4:H,8",ID_O8,0.2,O8,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O8,H8,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O9_1_H9,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O9_1_H9,2min melodie,2m melodie,"4:H,9",ID_O9,0.2,O9,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O9,H9,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O10_1_H10,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O10_1_H10,2min melodie,2m melodie,"4:H,10",ID_O10,0.2,O10,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O10,H10,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O11_1_H11,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O11_1_H11,2min melodie,2m melodie,"4:H,11",ID_O11,0.2,O11,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O11,H11,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O12_1_H12,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O12_1_H12,2min melodie,2m melodie,"4:H,12",ID_O12,0.2,O12,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O12,H12,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O13_1_H13,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O13_1_H13,2min melodie,2m melodie,"4:H,13",ID_O13,0.2,O13,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O13,H13,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O14_1_H14,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O14_1_H14,2min melodie,2m melodie,"4:H,14",ID_O14,0.2,O14,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O14,H14,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O15_1_H15,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O15_1_H15,2min melodie,2m melodie,"4:H,15",ID_O15,0.2,O15,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O15,H15,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O16_1_H16,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O16_1_H16,2min melodie,2m melodie,"4:H,16",ID_O16,0.2,O16,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O16,H16,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O17_1_H17,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O17_1_H17,2min melodie,2m melodie,"4:H,17",ID_O17,0.2,O17,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O17,H17,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O18_1_H18,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O18_1_H18,2min melodie,2m melodie,"4:H,18",ID_O18,0.2,O18,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O18,H18,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O19_1_H19,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O19_1_H19,2min melodie,2m melodie,"4:H,19",ID_O19,0.2,O19,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O19,H19,1.0
cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O20_1_H20,cernak-2024-Q4_ykao_yk-1536-4-make-product_1_O20_1_H20,2min melodie,2m melodie,"4:H,20",ID_O20,0.2,O20,cernak-2024-Q4_ykao_yk-1536-4-make-product,ykao,O20,H20,1.0
