gene_id,entrezgene_id,external_gene_name,description,transcript_id(s),14340-YK-1,14340-YK-2,14340-YK-3,14340-YK-4,14340-YK-5,14340-YK-6,14340-YK-7,14340-YK-8,14340-YK-9
ENSG00000267490,.,.,zinc finger protein 562 (ZNF562) pseudogene,ENST00000589783,0,0,0,0,0,0,0,0,0
ENSG00000267491,.,.,"novel transcript, antisense to TIMP2","ENST00000591108,ENST00000809832",0,0,0,0,0,0,0,0,0
ENSG00000267492,.,.,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide (YWHAE) pseudogene",ENST00000586196,0,0,0,0,0,0,0,0,0
ENSG00000267493,148046,CIRBP-AS1,CIRBP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28588],ENST00000585832,368,383,419,442,430,357,400,357,352
ENSG00000267496,.,FAM215A,family with sequence similarity 215 member A [Source:HGNC Symbol;Acc:HGNC:17505],"ENST00000588043,ENST00000632077",0,0,0,0,0,0,0,0,0
ENSG00000267497,.,NFE2L3P1,"nuclear factor, erythroid 2 like 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:22278]",ENST00000588207,0,0,0,0,0,0,0,0,0
ENSG00000267498,.,UQCRFS1-DT,UQCRFS1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55295],"ENST00000587859,ENST00000590607,ENST00000618791,ENST00000716163,ENST00000741481,ENST00000741482,ENST00000741483,ENST00000741484,ENST00000741485,ENST00000741486,ENST00000741487,ENST00000741488,ENST00000741489",34,41,47,40,50,45,38,46,47
ENSG00000267500,.,ZNF887P,"zinc finger protein 887, pseudogene [Source:HGNC Symbol;Acc:HGNC:38700]",ENST00000431363,39.33,33.78,87.48,54.63,18.5,96.62,27.36,64.85,33.4
ENSG00000267501,.,.,novel transcript,ENST00000586383,0,0,0,0,0,0,0,0,0
ENSG00000267503,.,.,"novel transcript, antisense C18orf1",ENST00000590042,0,0,0,0,0,0,0,0,0
ENSG00000267504,.,.,"novel transcript, sense intronic to NEDD4L",ENST00000587933,5,0,3,1,3,1,2,0,5
ENSG00000267505,.,.,novel transcript,"ENST00000585620,ENST00000778545,ENST00000778546,ENST00000778547,ENST00000778548",0,0,0,1,0,0,0,0,0
ENSG00000267506,.,.,novel transcript,"ENST00000590398,ENST00000591283,ENST00000592651,ENST00000623348,ENST00000649512,ENST00000662088,ENST00000666804,ENST00000701229,ENST00000715849,ENST00000715850,ENST00000715851,ENST00000715858,ENST00000715859,ENST00000715860,ENST00000827506,ENST00000827507,ENST00000827508,ENST00000827509,ENST00000827510,ENST00000827511,ENST00000827512,ENST00000827513,ENST00000827514,ENST00000827515,ENST00000827516,ENST00000827517,ENST00000827518,ENST00000827519,ENST00000827520,ENST00000827521,ENST00000827641,ENST00000827642,ENST00000827643,ENST00000827644,ENST00000827645,ENST00000827646,ENST00000827647,ENST00000827648,ENST00000827649",0,1,0,0,0,0,0,0,0
ENSG00000267507,.,.,"nuclear transport factor 2, pseudogene",ENST00000587647,0,0,0,0,0,0,0,0,0
ENSG00000267508,26974,ZNF285,zinc finger protein 285 [Source:HGNC Symbol;Acc:HGNC:13079],"ENST00000544719,ENST00000585868,ENST00000589738,ENST00000591679,ENST00000614994,ENST00000622707",354,393,498,380.99,384.96,346,407,406,395
ENSG00000267509,.,.,novel transcript,"ENST00000586671,ENST00000590229,ENST00000722298,ENST00000722299",0,0,0,0,0,0,0,0,0
ENSG00000267510,.,.,"novel transcript, antisense to ZNF699",ENST00000591336,0,0,0,0,0,0,0,0,0
ENSG00000267511,.,ADAD1P2,adenosine deaminase domain containing 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44552],ENST00000588476,0,0,0,0,0,0,0,0,0
ENSG00000267512,.,.,"novel transcript, antisense to NACC1",ENST00000591825,7,2,3,6,1,3,5,2,0
ENSG00000267513,.,HMGN1P31,high mobility group nucleosome binding domain 1 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:39375],ENST00000590085,0,0,0,0,0,0,0,0,0
ENSG00000267515,.,.,high mobility group box 3 (HMGB3) pseudogene,ENST00000588063,0,0,1,0,0,1,3,0,3
ENSG00000267518,.,.,high mobility group nucleosomal binding domain 2 (HMGN2) pseudogene,ENST00000586264,0,0,0,0,0,0,0,0,0
ENSG00000267519,.,MIR23AHG,miR-23a/27a/24-2 cluster host gene [Source:HGNC Symbol;Acc:HGNC:27620],"ENST00000587762,ENST00000789019",10,13,11,10,20,16,13,16,22
ENSG00000267520,.,.,novel transcript,ENST00000589496,197.05,165.09,161.04,175.85,204.25,162.02,117.34,207.45,145.18
ENSG00000267522,101928886,LINC01864,long intergenic non-protein coding RNA 1864 [Source:HGNC Symbol;Acc:HGNC:52683],"ENST00000587218,ENST00000799878,ENST00000799879",1,1,2,0,1,0,0,0,1
ENSG00000267523,.,.,"novel transcript, antisense to U2AF2A","ENST00000585940,ENST00000589456",0,0,0,0,0,0,0,0,0
ENSG00000267524,.,RPSAP57,ribosomal protein SA pseudogene 57 [Source:HGNC Symbol;Acc:HGNC:35889],ENST00000590033,0,0,0,0,0,0,0,0,0
ENSG00000267526,.,.,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 (GalNAc-T1) (GALNT1) pseudogene,ENST00000585345,1,1,0,2,0,2,0,0,0
ENSG00000267529,.,.,"novel transcript, antisense C18orf1","ENST00000590468,ENST00000624889",0,0,0,0,0,0,0,0,0
ENSG00000267530,.,LINC01836,long intergenic non-protein coding RNA 1836 [Source:HGNC Symbol;Acc:HGNC:52652],"ENST00000586061,ENST00000606242,ENST00000654818,ENST00000662249,ENST00000665908,ENST00000686865,ENST00000719201,ENST00000719202,ENST00000719203,ENST00000719204,ENST00000719205,ENST00000719206,ENST00000719207",0,1,5,3,2,0,4,5,2
ENSG00000267532,100506713,MIR497HG,mir-497-195 cluster host gene [Source:HGNC Symbol;Acc:HGNC:39523],"ENST00000399540,ENST00000399541,ENST00000443997,ENST00000570562,ENST00000571010,ENST00000572385,ENST00000572453,ENST00000572547,ENST00000573222,ENST00000573755,ENST00000573939,ENST00000574377,ENST00000575727,ENST00000575889,ENST00000653385,ENST00000654550,ENST00000659173,ENST00000659418,ENST00000666062,ENST00000667870,ENST00000715686,ENST00000715687,ENST00000772048,ENST00000772049,ENST00000772050,ENST00000772051,ENST00000772052,ENST00000772053,ENST00000772054,ENST00000772055,ENST00000772056,ENST00000772057,ENST00000772058,ENST00000772059,ENST00000772060,ENST00000772061,ENST00000772062,ENST00000772063,ENST00000772064,ENST00000772065,ENST00000772066,ENST00000772067,ENST00000772068,ENST00000772069,ENST00000772070,ENST00000772071,ENST00000772072,ENST00000772073,ENST00000772074,ENST00000772075,ENST00000772076,ENST00000772077,ENST00000772078,ENST00000772079,ENST00000772080,ENST00000772081,ENST00000772082,ENST00000772083,ENST00000772084,ENST00000772085,ENST00000772086",525,513,540,603,574,455,521,471,504
ENSG00000267533,.,.,single stranded DNA binding protein 4 (SSBP4) pseudogene,ENST00000589764,6,4.01,1,0,7,1,1,0,1
ENSG00000267534,9294,S1PR2,sphingosine-1-phosphate receptor 2 [Source:HGNC Symbol;Acc:HGNC:3169],ENST00000646641,358,359,368,394,414,310,347,390,351
ENSG00000267535,283994,LINC00868,long intergenic non-protein coding RNA 868 [Source:HGNC Symbol;Acc:HGNC:27562],"ENST00000589708,ENST00000589914,ENST00000592919,ENST00000664044,ENST00000670268",0,0,0,0,0,0,0,0,0
ENSG00000267541,.,MTCO2P2,MT-CO2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:25354],ENST00000591258,0.07,0,0,0,0,1,0.65,1.56,0
ENSG00000267543,.,.,"novel transcript, sense intronic to PRCD",ENST00000590241,0,0,0,0,0,0,0,0,0
ENSG00000267544,117751740,HIKESHIP2,HIKESHI pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54902],ENST00000590455,4.05,3.06,2.03,1.02,6.09,1.01,3.04,3.02,5.12
ENSG00000267546,.,.,"novel transcript, antisense to PRCD","ENST00000589963,ENST00000591967,ENST00000592622,ENST00000607136,ENST00000738609",18,10.81,24.26,20,25,6.83,11.64,21,18
ENSG00000267547,.,.,novel transcript,ENST00000592117,0,0,0,0,0,0,0,0,0
ENSG00000267549,112268243,ZSCAN5A-AS1,ZSCAN5A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55294],"ENST00000587004,ENST00000587448,ENST00000587620,ENST00000651636,ENST00000799011",56,85,72,97,70,68,77,67,53
ENSG00000267550,.,PTPRS-AS1,PTPRS antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56210],ENST00000592429,0,0,0,0,0,0,0,0,0
ENSG00000267551,100996351,GNA15-DT,GNA15 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55293],ENST00000587587,0,0,0,0,0,0,0,0,0
ENSG00000267552,.,.,novel transcript,"ENST00000585547,ENST00000586606,ENST00000591114",0,0,0,1.03,0,1.2,0,0,0
ENSG00000267554,.,.,"RAB32, member RAS oncogene family (RAB32) pseudogene",ENST00000592517,0,0,0,0,0,0,0,0,0
ENSG00000267555,.,.,"novel transcript, antisense to SLC7A9",ENST00000590069,0,0,0,0,0,0,0,0,0
ENSG00000267557,.,.,"novel transcript, antisense to ANKRD27","ENST00000589127,ENST00000756117,ENST00000756118",0,0,0,0,0,0,0,0,0
ENSG00000267558,.,.,ribosomal protein S24 (RPS24) pseudogene,ENST00000587507,0,0,0,0,0,0,0,0,0
ENSG00000267559,.,.,novel transcript,"ENST00000585776,ENST00000592744,ENST00000824697,ENST00000824698,ENST00000824699,ENST00000824700",0,0,0,0,0,0,0,0,1
ENSG00000267560,.,.,"novel transcript, antisense to KIAA1468","ENST00000591014,ENST00000756986",0,0,0,0,0,0,0,0,0
ENSG00000267561,.,.,novel protein,ENST00000370548,6.69,0,5.15,4.95,5.42,6.82,5.43,5.35,8.15
ENSG00000267563,.,.,"novel transcript, antisense to MLLT1",ENST00000588192,1,1,0,0,0,1,0,0,1
ENSG00000267564,.,.,novel transcript,"ENST00000587114,ENST00000827733,ENST00000827734,ENST00000827735,ENST00000827736,ENST00000827737",0,0,0,0,0,0,0,0,0
ENSG00000267565,.,.,"novel transcript, antisense to ZNF253",ENST00000585571,0,0,0,0,0,0,0,0,0
ENSG00000267567,.,.,novel transcript,"ENST00000587554,ENST00000770638,ENST00000770639,ENST00000770640,ENST00000770641",0,0,0,0,1,0,0,0,0
ENSG00000267568,105371899,.,novel transcript,"ENST00000563583,ENST00000564292,ENST00000585902,ENST00000591422,ENST00000625040,ENST00000840623,ENST00000840624,ENST00000840625,ENST00000840626,ENST00000840627,ENST00000840628,ENST00000840900,ENST00000840901",0,0,0,0,0,0,0,0,0
ENSG00000267570,.,STK25P1,serine/threonine kinase 25 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50361],ENST00000585406,0,0,0,0,0,0,0,0,0
ENSG00000267571,.,.,"novel transcript, antisense to CAPS","ENST00000591109,ENST00000786381",24,23,29,24,32,21,28,23,27
ENSG00000267573,.,KRT8P5,keratin 8 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:31094],ENST00000592443,0,0,0,0,0,0,0,0,0
ENSG00000267574,.,.,novel transcript,ENST00000587520,0,0,0,0,0,0,0,0,0
ENSG00000267575,101927151,LINC02987,long intergenic non-protein coding RNA 2987 [Source:HGNC Symbol;Acc:HGNC:56093],"ENST00000585827,ENST00000585917,ENST00000586220,ENST00000586473,ENST00000586784,ENST00000587188,ENST00000588122,ENST00000588318,ENST00000588636,ENST00000588784,ENST00000590628,ENST00000591549,ENST00000592404,ENST00000592806,ENST00000653426,ENST00000655543,ENST00000656827,ENST00000659857,ENST00000660309,ENST00000661017,ENST00000663452,ENST00000664065,ENST00000666789,ENST00000667196,ENST00000667566,ENST00000668186,ENST00000668414,ENST00000668903,ENST00000669503,ENST00000669826,ENST00000669909,ENST00000670399,ENST00000685134,ENST00000686618,ENST00000689394,ENST00000692210,ENST00000692520,ENST00000693578,ENST00000701913,ENST00000716038,ENST00000748540,ENST00000748541,ENST00000748542,ENST00000748543,ENST00000748544,ENST00000748545,ENST00000748546,ENST00000748547,ENST00000748548,ENST00000748549,ENST00000748550,ENST00000748551,ENST00000748552,ENST00000748553,ENST00000748554,ENST00000748555,ENST00000748556,ENST00000748557,ENST00000748558,ENST00000748559,ENST00000748560,ENST00000748561,ENST00000748562,ENST00000748563,ENST00000748564,ENST00000748565,ENST00000748566,ENST00000748567,ENST00000748568,ENST00000748569,ENST00000748570,ENST00000748571,ENST00000748572,ENST00000748573,ENST00000748574,ENST00000748575,ENST00000748576,ENST00000748577,ENST00000748578,ENST00000748579,ENST00000748580,ENST00000748581,ENST00000748582,ENST00000748583,ENST00000748584,ENST00000748585,ENST00000748586,ENST00000748587,ENST00000748588,ENST00000748589,ENST00000748590,ENST00000748591,ENST00000748592,ENST00000748593,ENST00000748594,ENST00000748595,ENST00000748596,ENST00000748597,ENST00000748598,ENST00000748599,ENST00000748600,ENST00000748601,ENST00000748602,ENST00000748603,ENST00000748604,ENST00000748605,ENST00000748606,ENST00000748607,ENST00000748608,ENST00000748609,ENST00000748610,ENST00000748611,ENST00000748612,ENST00000748613,ENST00000748614,ENST00000748615,ENST00000748616,ENST00000748617,ENST00000748618,ENST00000748619,ENST00000748620,ENST00000748621,ENST00000748622,ENST00000748623,ENST00000748624,ENST00000748625,ENST00000748626,ENST00000748627,ENST00000748628,ENST00000748629,ENST00000748630,ENST00000748631,ENST00000748632",1334,1576,1585,1540,1551,1371,1487,1502,1477
ENSG00000267576,.,.,"novel transcript, sense intronic to TSPAN16",ENST00000586051,4,0,1,1,2,4,2,2,1
ENSG00000267577,.,DNAAF3-AS1,DNAAF3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55292],"ENST00000591665,ENST00000805275,ENST00000805276,ENST00000805277",0,0,0,0,0,0,0,0,0
ENSG00000267579,.,.,"novel transcript, antisense to ALPK2","ENST00000589794,ENST00000779616,ENST00000779617",0,0,0,0,0,0,0,0,0
ENSG00000267580,.,.,novel transcript,ENST00000589932,1,0,0,2,1,1,5,0,3
ENSG00000267582,.,.,"novel transcript, antisense to ZSWIM4",ENST00000591242,0,0,0,0,0,0,0,0,0
ENSG00000267583,.,ZNF24TR,ZNF24 transcription regulator [Source:HGNC Symbol;Acc:HGNC:55876],"ENST00000586741,ENST00000591141,ENST00000593122,ENST00000771343",0,0,3,1,0,1,1,1,2
ENSG00000267585,.,.,ribosomal protein L10a (RPL10A) pseudogene,ENST00000586960,0,0,0,0,0,0,0,0,0
ENSG00000267586,284260,LINC00907,long intergenic non-protein coding RNA 907 [Source:HGNC Symbol;Acc:HGNC:44327],"ENST00000585627,ENST00000585639,ENST00000586447,ENST00000586990,ENST00000589068,ENST00000591199,ENST00000591381,ENST00000593051,ENST00000593234,ENST00000593316,ENST00000601948,ENST00000658915,ENST00000659948,ENST00000753323,ENST00000753324,ENST00000753325,ENST00000753326,ENST00000753327,ENST00000753328,ENST00000753329,ENST00000753330,ENST00000753331,ENST00000753332,ENST00000753333,ENST00000753334,ENST00000753335,ENST00000753336,ENST00000753337,ENST00000753338,ENST00000753339,ENST00000753340,ENST00000753341,ENST00000753342,ENST00000753343,ENST00000753344,ENST00000753345",2,1,3,0,2,5,5,0,1
ENSG00000267587,.,.,"Ubiquitin carboxyl-terminal hydrolase 4, pseudogene",ENST00000587732,0,0,0,0,0,1,0,0,0
ENSG00000267589,.,RPL32P37,ribosomal protein L32 pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:56998],ENST00000586415,0,0,0,0,0,0,0,0,0
ENSG00000267590,.,NDUFA3P1,NADH:ubiquinone oxidoreductase subunit A3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45043],ENST00000588007,0,0,0,0,0,0,0,0,0
ENSG00000267591,.,.,myosin VB (MYO5B) pseudogene,ENST00000587055,0,0,0,0,0,0,0,0,0
ENSG00000267592,.,.,transmembrane protein 160 (TMEM160) pseudogene,ENST00000587835,0,0,0,0,0,0,0,0,0
ENSG00000267593,105372147,LINC01926,long intergenic non-protein coding RNA 1926 [Source:HGNC Symbol;Acc:HGNC:52748],"ENST00000589476,ENST00000659493,ENST00000721012,ENST00000721013",0,0,0,0,0,0,0,0,0
ENSG00000267594,.,CYP4F24P,"cytochrome P450 family 4 subfamily F member 24, pseudogene [Source:HGNC Symbol;Acc:HGNC:39945]",ENST00000586049,0,0,0,0,0,0,0,0,0
ENSG00000267595,.,BRCA1P1,BRCA1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28470],ENST00000589464,0,0,0,0,0,0,0,0,0
ENSG00000267597,.,RPIAP1,ribose 5-phosphate isomerase A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:27250],ENST00000587900,0,0,0,0,0,0,0,0,0
ENSG00000267598,.,.,"novel transcript, antisense to IER2","ENST00000586483,ENST00000592882",20,22,24,17,29,12,23,28,21
ENSG00000267599,.,LINC02959,long intergenic non-protein coding RNA 2959 [Source:HGNC Symbol;Acc:HGNC:55982],ENST00000587779,0,0,0,0,0,0,0,0,0
ENSG00000267601,.,.,"novel transcript, antisense to TIMP2",ENST00000587434,0,0,0,0,1,1,2,0,0
ENSG00000267603,101928141,LINC01028,long intergenic non-protein coding RNA 1028 [Source:HGNC Symbol;Acc:HGNC:49014],"ENST00000586373,ENST00000588782,ENST00000807141",0,0,0,0,0,0,0,0,0
ENSG00000267604,.,.,"novel transcript, antisense to chromosome 17 open reading frame 105",ENST00000591540,0,0,0,0,0,0,0,0,0
ENSG00000267605,.,.,"novel transcript, antisense to ZNF383","ENST00000586324,ENST00000586442,ENST00000588763,ENST00000590889,ENST00000612804,ENST00000652687,ENST00000653146,ENST00000654113,ENST00000656668,ENST00000666838,ENST00000817637,ENST00000817638,ENST00000817639,ENST00000817640,ENST00000817641,ENST00000817642,ENST00000817643,ENST00000817644,ENST00000817645,ENST00000817646,ENST00000817647,ENST00000817648,ENST00000817649,ENST00000817650,ENST00000817651,ENST00000817652,ENST00000817653,ENST00000817654,ENST00000817655,ENST00000817656,ENST00000817657,ENST00000817658,ENST00000817659,ENST00000817660",15.26,8.85,17.92,14.65,7.73,10.27,11.47,8.56,5.31
ENSG00000267606,.,.,novel transcript,"ENST00000586010,ENST00000591036,ENST00000591630",4,3,5,0,4,3,4,5,8
ENSG00000267607,123706506,ICAM4-AS1,ICAM4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55990],"ENST00000589379,ENST00000724881",14,12,18,19,8,17,2,12,12
ENSG00000267609,.,SNX33P1,sorting nexin 33 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48590],ENST00000592116,0,0,0,0,0,0,0,0,0
ENSG00000267610,.,.,"novel transcript, antisense to NFIX",ENST00000588095,0,0,0,0,0,0,0,0,0
ENSG00000267611,.,.,MAD2 mitotic arrest deficient-like 1 (yeast) (MAD2L1) pseudogene,ENST00000587471,0,0,0,0,0,0,0,0,0
ENSG00000267612,.,.,novel transcript,ENST00000585880,0,0,0,0,0,0,0,0,0
ENSG00000267614,.,.,novel transcript,ENST00000588710,0,0,0,0,0,0,0,0,0
ENSG00000267615,.,.,"novel transcript, antisense to ACOX1",ENST00000587348,0,0,0,0,0,0,0,0,0
ENSG00000267617,.,.,novel transcript,"ENST00000585883,ENST00000662278,ENST00000669752,ENST00000716094,ENST00000716095,ENST00000716096,ENST00000716097,ENST00000716098,ENST00000716099",0,0,0,0,0,0,0,0,0
ENSG00000267618,.,.,RAD51L3-RFFL readthrough,"ENST00000591723,ENST00000592181,ENST00000593039",0,0,2.18,0,0,38.8,23.4,32.17,0
ENSG00000267620,.,.,"general transcription factor IIH, polypeptide 1, 62kDa pseudogene",ENST00000585803,0,0,0,0,0,0,0,0,0
ENSG00000267623,.,.,cyclin Y-like pseudogene,ENST00000590507,0,0,0,0,0,0,0,0,0
ENSG00000267624,.,.,"MED9_HUMAN Mediator of RNA polymerase II, pseudogene",ENST00000588528,0,0,0,0,0,0,0,0,0
ENSG00000267625,.,.,novel transcript,ENST00000591634,0,0,0,0,0,0,0,0,0
ENSG00000267626,.,HAUS5-DT,HAUS5 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55291],"ENST00000589603,ENST00000819227",0,2,1,1,0,1,1,0,2
ENSG00000267627,.,.,novel transcript,"ENST00000586982,ENST00000589074,ENST00000774003,ENST00000774004,ENST00000774005,ENST00000774006,ENST00000774007",0,0,2,0,1,0,1,0,1
ENSG00000267628,.,.,"novel transcript, antisense to ATP9B","ENST00000591742,ENST00000731848",0,0,0,0,0,0,0,0,0
ENSG00000267629,.,.,"novel transcript, readthrough between TM6SF2 and HAPLN4",ENST00000586064,0,0,0,0,0,0,0,0,0
ENSG00000267630,.,.,"ATPase, aminophospholipid transporter, class I, type 8 pseudogene",ENST00000586408,0,0,0,0,0,0,0,0,0
ENSG00000267631,114335,CGB1,chorionic gonadotropin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:16721],"ENST00000301407,ENST00000601167",0,0,0,1,0,0,0,0,0
ENSG00000267632,.,.,novel transcript,ENST00000591237,8,5,10,7,6,9,7,10,16
ENSG00000267633,.,.,"novel transcript, antisense to MRI1","ENST00000586297,ENST00000586894,ENST00000591826",0,0,0,0,0,1,0,0,0
ENSG00000267634,.,RPL7L1P5,RPL7L1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39487],ENST00000590816,0,0,0,0,0,0,0,0,0
ENSG00000267638,105371789,.,"novel transcript, antisense to HDAC5",ENST00000585899,0,0,0,0,0,0,0,0,0
ENSG00000267640,.,.,novel zinc finger protein pseudogene,ENST00000636547,0,0,0,0,0,0,0,0,0
ENSG00000267641,.,BNIP3P16,BCL2 interacting protein 3 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:49696],ENST00000589779,0,0,0,0,0,0,0,0,0
ENSG00000267642,.,ASXL3-DT,ASXL3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55290],ENST00000591558,0,0,0,0,0,0,0,0,0
ENSG00000267644,.,.,novel transcript,ENST00000587058,0,0,0,0,0,0,0,0,0
ENSG00000267645,123258400,POLR2J2-UPK3BL1,POLR2J2-UPK3BL1 readthrough [Source:NCBI gene (formerly Entrezgene);Acc:123258400],ENST00000476151,93.92,75.83,117.79,43.57,103.48,32.89,66.97,92.05,43.51
ENSG00000267646,.,.,"novel transcript, antisense to ZNF491",ENST00000589227,0,0,0,0,0,0,0,0,0
ENSG00000267647,.,MAP1LC3P,microtubule associated protein 1 light chain 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:31004],ENST00000588023,0,0,0,0,0,0,0,0,0
ENSG00000267648,.,.,DTW domain containing 2 (DTWD2) pseudogene,ENST00000590539,0,0,0,0,0,0,0,1,1
ENSG00000267649,.,.,novel transcript,"ENST00000585911,ENST00000591484,ENST00000774121,ENST00000774122",39,43,45,40,59,39,45,47,40
ENSG00000267650,.,.,"novel transcript, antisense to COL5A3",ENST00000592332,0,0,0,0,0,0,0,0,0
ENSG00000267651,.,.,novel transcript,ENST00000589715,0,0,0,0,0,0,0,0,0
ENSG00000267652,.,NPM1P1,nucleophosmin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7911],ENST00000588959,0,0,0,0,0,0,0,0,0
ENSG00000267653,.,.,novel transcript,"ENST00000585537,ENST00000759739,ENST00000759740",0,0,0,0,0,0,0,0,0
ENSG00000267655,.,.,"novel transcript, sense intronic to ATP9B",ENST00000586389,27,31,43,24,23,23,33,22,25
ENSG00000267656,.,.,mRNA turnover 4 homolog (S. cerevisiae) (MRTO4) pseudogene,ENST00000586758,0,0,0,0,0,0,0,0,0
ENSG00000267658,.,RAB5C-AS1,RAB5C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55289],"ENST00000586351,ENST00000840777,ENST00000840778,ENST00000840779,ENST00000840780",12,9,9,13,10,9,8,7,4
ENSG00000267659,101928104,LINC01482,long intergenic non-protein coding RNA 1482 [Source:HGNC Symbol;Acc:HGNC:51128],"ENST00000585484,ENST00000587999,ENST00000589610,ENST00000591754,ENST00000792224,ENST00000792789,ENST00000792790,ENST00000792791,ENST00000792792,ENST00000792793",62,83,83,110,119,104,68,74,82
ENSG00000267661,.,.,ribosomal protein S20 (RPS20) pseudogene,ENST00000588718,0,0,0,0,0,0,0,0,0
ENSG00000267662,.,TSHZ3-AS1,TSHZ3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55288],"ENST00000585336,ENST00000591132,ENST00000716204,ENST00000716205,ENST00000755977,ENST00000755978,ENST00000755979,ENST00000755980,ENST00000755981,ENST00000755982,ENST00000755983,ENST00000755984,ENST00000755985,ENST00000755986,ENST00000755987,ENST00000755988,ENST00000755989,ENST00000755990,ENST00000755991,ENST00000755992,ENST00000755993,ENST00000786465,ENST00000786466,ENST00000786467,ENST00000786468,ENST00000786469,ENST00000786470",0,0,0,0,0,0,0,0,0
ENSG00000267663,.,PPIAP56,peptidylprolyl isomerase A pseudogene 56 [Source:HGNC Symbol;Acc:HGNC:53680],ENST00000590066,0,0,0,0,0,0,0,0,0
ENSG00000267664,.,RPL17P45,ribosomal protein L17 pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:35618],ENST00000586289,0,0,0,0,0,0,0,0,0
ENSG00000267665,.,.,novel transcript,"ENST00000586779,ENST00000590438,ENST00000591481,ENST00000592572,ENST00000652977,ENST00000653013,ENST00000654934,ENST00000655368,ENST00000659817,ENST00000660001,ENST00000660167,ENST00000660171,ENST00000661175,ENST00000661481,ENST00000661624,ENST00000663004,ENST00000663779,ENST00000663796,ENST00000664436,ENST00000667474,ENST00000668146,ENST00000701136,ENST00000782855,ENST00000782856,ENST00000782857,ENST00000782858,ENST00000782859,ENST00000782860,ENST00000782861,ENST00000782862,ENST00000782863,ENST00000782864,ENST00000782865,ENST00000782866,ENST00000782867,ENST00000782868,ENST00000782869,ENST00000782870,ENST00000782871,ENST00000782872,ENST00000782873,ENST00000782874,ENST00000782875,ENST00000782876,ENST00000782877,ENST00000782878",0,0,0,1,1,0,0,2,0
ENSG00000267666,.,.,novel transcript,"ENST00000591866,ENST00000776528",69,49,63,79,57,73,63,55,65
ENSG00000267669,.,RPLP0P12,ribosomal protein lateral stalk subunit P0 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:55907],ENST00000592549,0,0,0,0,0,0,0,0,0
ENSG00000267670,.,.,"novel transcript, antisense to RLN3",ENST00000590528,0,0,0,0,0,0,0,0,0
ENSG00000267672,.,.,novel transcript,ENST00000588369,1,2,1,0,0,0,1,3,1
ENSG00000267673,112812,FDX2,ferredoxin 2 [Source:HGNC Symbol;Acc:HGNC:30546],"ENST00000343376,ENST00000393708,ENST00000453681,ENST00000460631,ENST00000486454,ENST00000492239,ENST00000494368,ENST00000706663",1816.93,1778.81,1951.87,1801.36,1904.31,1565.84,1789.29,1580.21,1511.52
ENSG00000267674,.,.,novel transcript,ENST00000591105,0,0,0,0,0,0,0,0,0
ENSG00000267675,.,.,novel transcript,ENST00000585470,0,0,0,0,0,0,0,0,0
ENSG00000267676,.,THA1P,"threonine aldolase 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:18004]",ENST00000590384,1,0,2,0,1,1,1,0,0
ENSG00000267677,.,.,novel transcript,"ENST00000591331,ENST00000767578,ENST00000767579,ENST00000767580,ENST00000767581,ENST00000767582",16,23,43,21,24,22,23,22,18
ENSG00000267678,.,.,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E (SEMA3E) pseudogene",ENST00000589465,0,0,0,0,0,0,0,0,0
