"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000011143",1700.12316499206,-0.00369083834078047,0.0343106057125285,0.876344036482866,0.954971319862103
"ENSG00000011198",3149.25202454729,0.0383709571802373,0.0337628825299597,0.115071103272338,0.367268219821634
"ENSG00000011243",3701.56879691613,-0.0401225466566772,0.0324317589065724,0.0940596201475719,0.328474119959006
"ENSG00000011258",1482.94769455638,0.000330491612639908,0.0380998354489359,0.989073351794696,0.99677853375081
"ENSG00000011260",6010.6823125059,-0.0056145470687054,0.0286885639561103,0.800307318942575,0.92381419620587
"ENSG00000011275",2150.66266390975,0.0152624148775632,0.034167679684157,0.52231761891745,0.777114198284826
"ENSG00000011295",5881.18505602414,0.0108148681468973,0.0266900165553632,0.612850950123864,0.833016731562384
"ENSG00000011304",32849.1249212819,0.084676909749702,0.023572939953344,2.21542277802397e-05,0.000576758673523339
"ENSG00000011332",478.757422898716,-0.0171770419348914,0.0485195288286682,0.487972699070603,0.756392340711357
"ENSG00000011347",4368.97201217555,-0.0487004267229403,0.0318096005140805,0.0416996888828537,0.204606353864008
"ENSG00000011376",6981.2513150105,0.0192644693325162,0.0274050124153642,0.375476699716469,0.674663579836585
"ENSG00000011405",5058.08966150049,0.00224953957745278,0.0363017206534831,0.925285714091648,0.975802398991973
"ENSG00000011422",26.4039429732396,-0.00795964452127531,0.0749625997152212,0.60356992929259,NA
"ENSG00000011426",9011.41938725634,0.210417948056947,0.0374354704773426,1.23055147980898e-09,8.34925991093192e-08
"ENSG00000011451",6850.60399479536,0.122349341304385,0.0424490431111539,8.34270646700295e-05,0.00180873743684443
"ENSG00000011454",5170.51706905366,-0.0105405072013059,0.0316093562361369,0.649278131073033,0.854067000331693
"ENSG00000011478",767.56785997472,-0.000471717489056305,0.0415809004353502,0.984455851559175,0.996023632108191
"ENSG00000011485",4459.2047388263,-0.0470769304197557,0.0320068750286514,0.0494029069198735,0.22590119542055
"ENSG00000011523",896.809729106963,-0.00881402009057845,0.0407755811345787,0.717554192794913,0.887133713556348
"ENSG00000011566",1002.35784129115,0.000135654523604606,0.0419276771296645,0.995528656366364,0.998384397938682
"ENSG00000011638",1209.30175139115,-0.0382729581320348,0.0438026245782891,0.148824454678443,0.422795974208052
"ENSG00000011677",372.503437560221,-0.0421453939611344,0.0625020742614594,0.133541993509807,0.398018197727299
"ENSG00000012048",5174.70511205182,0.133655247121321,0.0492010623156385,0.000131196766833452,0.0026309673226402
"ENSG00000012061",2296.90305322568,-0.0804125004842257,0.0439354020259523,0.00583132223386562,0.0538398010913776
"ENSG00000012171",320.037645633784,-0.0176473244119808,0.0525700105092665,0.471822062590803,0.746939533255786
"ENSG00000012174",4623.86913408636,0.0422629994595549,0.0342998562141141,0.0860692524384147,0.312642679800566
"ENSG00000012211",1283.10549189269,0.00303864316182441,0.0372412154231547,0.899595197520048,0.963694299044914
"ENSG00000012223",90.842848136065,0.00693622099499272,0.0654023927030922,0.724143205322193,NA
"ENSG00000012232",3350.65972532336,-0.00450418139569558,0.0294747512043696,0.841189356460591,0.941135223690959
"ENSG00000012660",52060.8472773183,0.212010050641017,0.0233675430266111,1.52314830264929e-20,4.43236156070943e-18
"ENSG00000012817",2631.26691937049,0.0375700876330327,0.0376959389138524,0.138459177196563,0.406256537169839
"ENSG00000012822",660.379146014551,-0.0481972268150954,0.05256736840978,0.0916391844126176,0.323192868269116
"ENSG00000012963",5694.79030013718,0.060183464840209,0.0331733172601582,0.0146593191610839,0.103040141929358
"ENSG00000012983",1968.15037655269,0.0483028374546653,0.0427849153791054,0.0739808076642662,0.287130609473493
"ENSG00000013016",1682.56440601685,-0.0212671566043779,0.038526002851684,0.390035779369213,0.687018331042767
"ENSG00000013275",11799.1320956585,-0.0326935769464577,0.0263956883106323,0.126121266526544,0.386598773142562
"ENSG00000013288",1298.25326278932,-0.0761816166560637,0.0517220125346907,0.0142911877160577,0.101708208229226
"ENSG00000013306",13653.0610629446,-0.0100147354453741,0.0251045980601004,0.626762874886539,0.840729560711997
"ENSG00000013364",52.5059144603497,-0.00780481538493314,0.0702451910352697,0.657505818201827,NA
"ENSG00000013374",4616.12417850721,-0.0251551528979909,0.0304423809227119,0.274099439343374,0.582116795037542
"ENSG00000013375",2597.76100504957,-0.0339475914217825,0.0334440721655592,0.159612121886917,0.437959665114076
"ENSG00000013392",1192.72323023197,-0.0613187390731339,0.0486950052578904,0.0357882995334031,0.186119880491128
"ENSG00000013441",1043.64426802313,0.0736264986533603,0.0604811851726,0.0240216207494991,0.143439636896804
"ENSG00000013503",3270.22215658378,0.00650517259507611,0.0338698243834961,0.783377040725961,0.915239131644496
"ENSG00000013523",2891.67598355824,-0.0161226158876262,0.030282510289571,0.48008161571369,0.751464803039567
"ENSG00000013561",5280.05948445208,0.00305558992198386,0.0282361360885818,0.889615666037253,0.961022698132143
"ENSG00000013563",2345.83764501467,-0.046043790160009,0.0360436818342618,0.068344524017024,0.274868409706059
"ENSG00000013573",2172.37359960969,-0.0113610276833756,0.0359200303695487,0.636931769284647,0.847193653507614
"ENSG00000013583",3187.18620641849,0.040970078591458,0.0341401609914131,0.0949635186353699,0.33020373779346
"ENSG00000013619",100.082831207406,-0.0281487171963911,0.0732113348642082,0.217550242689686,NA
"ENSG00000013810",8069.43597321331,0.0968432709466227,0.0334982289269764,0.000151360602091108,0.00295390027478846
"ENSG00000014123",3973.11313850624,0.0153340953710435,0.0316001101839264,0.509205083323612,0.769185794650825
