"gene_id","symbol","log2FoldChange","padj","Sig"
"ENSG00000021574","SPAST",0.0252534739483729,0.609705029157526,"NS"
"ENSG00000021645","NRXN3",-0.0327833459654661,NA,"NS"
"ENSG00000021762","OSBPL5",-0.0143162798753022,0.772585678032891,"NS"
"ENSG00000021776","AQR",0.0314411445474639,0.492755124959575,"NS"
"ENSG00000021826","CPS1",-0.0118714833668244,0.840842947352566,"NS"
"ENSG00000022277","RTF2",-0.0103278109643275,0.840842947352566,"NS"
"ENSG00000022556","NLRP2",-0.0315425062737211,0.447811051802453,"NS"
"ENSG00000022567","SLC45A4",-0.0325777819099406,0.509425185908758,"NS"
"ENSG00000022840","RNF10",-0.00800411908768093,0.872971124962886,"NS"
"ENSG00000022976","ZNF839",0.00981642605288429,0.872507212064455,"NS"
"ENSG00000023041","ZDHHC6",0.0602038508263169,0.141677611923028,"NS"
"ENSG00000023191","RNH1",-0.0561767028723056,0.127622167718077,"NS"
"ENSG00000023228","NDUFS1",-0.000633784310242684,0.993525781215522,"NS"
"ENSG00000023287","RB1CC1",-0.0118439886646386,0.834926944880102,"NS"
"ENSG00000023318","ERP44",0.0336318122840728,0.406666529588922,"NS"
"ENSG00000023330","ALAS1",-0.0919479284631155,0.0112508125511511,"NS"
"ENSG00000023445","BIRC3",-0.0276651714796329,NA,"NS"
"ENSG00000023516","AKAP11",0.00298265180864818,0.96441688415258,"NS"
"ENSG00000023572","GLRX2",0.097678887378427,0.00757513324107229,"NS"
"ENSG00000023608","SNAPC1",0.0435888789930653,0.363341062142397,"NS"
"ENSG00000023697","DERA",-0.00390189086175092,0.953868038901822,"NS"
"ENSG00000023734","STRAP",-0.00220362909688465,0.967010963763075,"NS"
"ENSG00000023892","DEF6",0.0419338264285297,0.391509703220318,"NS"
"ENSG00000023902","PLEKHO1",0.0221908084818136,0.678084811940381,"NS"
"ENSG00000023909","GCLM",0.0821465506033001,0.0219543696898582,"NS"
"ENSG00000024048","UBR2",0.00209024741508242,0.978200844937826,"NS"
"ENSG00000024526","DEPDC1",0.249737709032593,1.39277779479901e-08,"NS"
"ENSG00000024862","CCDC28A",-0.0231824165280233,0.663268191325925,"NS"
"ENSG00000025039","RRAGD",-0.126269072549952,0.00500517948652137,"NS"
"ENSG00000025156","HSF2",-0.0389584285713951,0.409594861728722,"NS"
"ENSG00000025293","PHF20",0.00382084065328304,0.948953930817947,"NS"
"ENSG00000025423","HSD17B6",0.0314804223366487,0.511980521789606,"NS"
"ENSG00000025434","NR1H3",-0.0341584215933202,0.48429343381259,"NS"
"ENSG00000025708","TYMP",-0.0168462150358419,0.761249709984791,"NS"
"ENSG00000025770","NCAPH2",0.0222433029632297,0.650670191785238,"NS"
"ENSG00000025772","TOMM34",0.00709026878591058,0.901892419930776,"NS"
"ENSG00000025796","SEC63",0.0861673331114262,0.0112316154305007,"NS"
"ENSG00000025800","KPNA6",0.0291267398826484,0.516828596588873,"NS"
"ENSG00000026025","VIM",-0.0302716599026128,0.491159492685545,"NS"
"ENSG00000026036","RTEL1-TNFRSF6B",0.0021415912541833,NA,"NS"
"ENSG00000026103","FAS",0.0167715932145208,0.760982780673691,"NS"
"ENSG00000026297","RNASET2",-0.0359933431105779,0.386027866245477,"NS"
"ENSG00000026559","KCNG1",-0.121125333518153,0.0460827683494005,"NS"
"ENSG00000026950","BTN3A1",-0.0557408604459713,0.275066834292427,"NS"
"ENSG00000027001","MIPEP",0.0705346114285583,0.13602810907099,"NS"
"ENSG00000027075","PRKCH",-0.188991836463047,9.36547844734972e-05,"NS"
"ENSG00000027697","IFNGR1",0.0331707146068177,0.488192159891435,"NS"
"ENSG00000027847","B4GALT7",-0.0490958590401612,0.308854619401303,"NS"
"ENSG00000027869","SH2D2A",0.00365004251391498,NA,"NS"
"ENSG00000028116","VRK2",-0.00861896956826445,0.887622859274782,"NS"
"ENSG00000028137","TNFRSF1B",-0.0125954912430371,NA,"NS"
"ENSG00000028203","VEZT",-0.0510828863068482,0.164281641177112,"NS"
"ENSG00000028310","BRD9",-0.0623976916040447,0.176969416485343,"NS"
"ENSG00000028528","SNX1",-0.0708398091472661,0.0459732613781089,"NS"
