"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK_KRAS_SIGNALING_UP",0.365914786967419,0.571741854636591,0.110564716336619,0.401539393450863,1.03726377645514,120,"ADAM17;ADAM8;ADGRA2;AKAP12;AKT2;ALDH1A2;ALDH1A3;AMMECR1;ANKH;APOD;ARG1;ATG10;AVL9;BIRC3;BPGM;BTBD3;BTC;CAB39L;CBL;CBR4;CBX8;CCSER2;CDADC1"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.399553571428571,0.605384199134199,0.0978773277424561,0.462261814086236,1.033291611121,36,"ADAM17;AXIN1;AXIN2;CSNK1E;CTNNB1;CUL1;DLL1;DVL2"
"HALLMARK_HYPOXIA",0.443645083932854,0.652419241077726,0.0959206777921745,0.368169326977183,0.991513880129123,163,"ACKR3;ADM;ADORA2B;AK4;AKAP12;ALDOA;ALDOC;ANKZF1;ANXA2;ATF3;ATP7A;B3GALT6;BCL2;BGN;BHLHE40;BNIP3L;BTG1;CA12;CASP6;CAVIN1;CCN1;CCNG2;CDKN1A;CDKN1B;CDKN1C;CHST2;CHST3;CITED2"
"HALLMARK_PROTEIN_SECRETION",0.472813238770686,0.675447483958122,0.0913924325943768,0.387844316928431,0.972885712369371,93,"ABCA1;ADAM10;ANP32E;AP1G1;AP2B1;AP2M1;AP2S1;AP3B1;AP3S1;ARCN1;ARF1;ARFGAP3;ARFGEF1;ARFGEF2;ARFIP1;ATP1A1;ATP6V1H;ATP7A;BET1;BNIP3"
"HALLMARK_G2M_CHECKPOINT",0.574821852731591,0.798363684349433,0.0808589150280032,0.338793819205385,0.935749688554551,197,"ABL1;AMD1;ARID4A;ATF5;ATRX;AURKA;AURKB;BARD1;BCL3;BIRC5;BRCA2;BUB1;BUB3;CASP8AP2;CBX1;CCNA2;CCNB2;CCND1;CCNF;CCNT1;CDC20;CDC25A;CDC25B;CDC27;CDC45;CDC6;CDC7;CDK1;CDK4;CDKN1B;CDKN2C;CDKN3;CENPA;CENPE;CENPF;CHAF1A;CHEK1;CHMP1A;CKS1B;CKS2"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.601485148514851,0.799975290338522,0.0806388495950661,0.349700894173538,0.903116821466744,119,"ACTA2;ADAM12;APLP1;BASP1;BGN;BMP1;CADM1;CALD1;CALU;CAP2;CAPG;CCN1;CD59;COL16A1;COL1A1;COL3A1;COL4A2;COL5A2;COL6A2;COL7A1;COLGALT1;COPA;CRLF1"
"HALLMARK_KRAS_SIGNALING_DN",0.607981220657277,0.799975290338522,0.077274697304471,0.353175994784582,0.898237848576545,102,"ABCB11;ADRA2C;ARHGDIG;ASB7;BARD1;BMPR1B;BRDT;BTG2;C5;CAMK1D;CAPN9;CCDC106;CDKAL1;CELSR2;CHST2;CLDN8;CLSTN3;COQ8A;CPEB3"
"HALLMARK_APICAL_JUNCTION",0.671209540034072,0.846238938053097,0.0566484183613995,-0.333083447941921,-0.874509187502813,147,"ZYX"
"HALLMARK_TGF_BETA_SIGNALING",0.676991150442478,0.846238938053097,0.0687943095604775,0.364286312747705,0.849386121880919,48,"ACVR1;APC;ARID4B;BCAR3;BMPR1A;BMPR2;CDH1;CDK9;CDKN1C"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.816143497757848,0.99529694848518,0.0603786357920401,0.314036211154515,0.74229006891752,52,"ACVR1B;BAK1;CBL;CD14;CD9"
"HALLMARK_ANGIOGENESIS",0.948571428571429,0.996569468267582,0.0458620343117985,-0.279484853341489,-0.564236025889276,20,"VEGFA;VAV2;TNFRSF21;STC1;SLCO2A1"
"HALLMARK_E2F_TARGETS",0.850771869639794,0.996569468267582,0.0460457683018055,-0.301109207415574,-0.807268532430514,200,"ZW10;XRCC6;XPO1;WEE1;WDR90;USP1;UNG;UBR7;UBE2T;UBE2S;TUBG1;TUBB;TRIP13;TRA2B;TP53;TOP2A;TMPO;TK1;TIPIN;TIMELESS;TFRC;TCF19;TBRG4;TACC3;SYNCRIP;SUV39H1;STMN1;STAG1;SSRP1;SRSF2;SRSF1;SPC25;SPC24;SPAG5;SNRPB;SMC6;SMC4;SMC3;SMC1A"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.996569468267582,0.996569468267582,0.0387962208304479,-0.225131161821853,-0.555638142146545,85,"WARS1;USP18;UBE2L6;UBA7;TXNIP;TRIM5;TRIM26;TRIM25;TRIM21;TRIM14;TRAFD1;TMEM140;TENT5A;TDRD7;TAP1"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.970890410958904,0.996569468267582,0.0399218624292714,-0.271763249309026,-0.71341271570578,150,"ZNFX1;WARS1;VAMP8;VAMP5;USP18;UPP1;UBE2L6;TXNIP;TRIM26;TRIM25;TRIM21;TRIM14;TRAFD1;TOR1B;TNFAIP3;TNFAIP2;TMT1B;TDRD7;TAPBP;TAP1;STAT3;STAT2;STAT1;ST8SIA4;ST3GAL5;SRI;SPPL2A;SP110;SOD2;SOCS3;SOCS1"
"HALLMARK_MYC_TARGETS_V1",0.978520286396181,0.996569468267582,0.0547939500773363,0.262251098642534,0.724276335116485,200,"ABCE1;ACP1;AIMP2;AP3S1;APEX1;BUB3;C1QBP;CAD;CANX;CBX3;CCNA2;CCT2;CCT3;CCT4;CCT5;CCT7;CDC20;CDC45;CDK2;CDK4"
"HALLMARK_MYC_TARGETS_V2",0.98211091234347,0.996569468267582,0.0414044273760278,-0.25820109184514,-0.600282048123938,58,"WDR74;WDR43;UTP20;UNG;TMEM97;TFB2M;TCOF1;TBRG4;SUPV3L1;SRM;SORD"
"HALLMARK_NOTCH_SIGNALING",0.88,0.996569468267582,0.0564118388217596,0.303335623047052,0.655972328463601,29,"APH1A;ARRB1;CCND1;CUL1;DLL1;DTX2;DTX4;FBXW11;FZD1;FZD5;FZD7"
"HALLMARK_SPERMATOGENESIS",0.899761336515513,0.996569468267582,0.0587185879555941,0.29013329118733,0.701382806822697,72,"AGFG1;ALOX15;ARL4A;AURKA;BRAF;BUB1;CCNB2;CCT6B;CDK1;CDKN3;CHFR;CLGN;CLPB;CNIH2;COIL;CSNK2A2;DBF4;DMC1;DMRT1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.940758293838863,0.996569468267582,0.0562940749700968,0.274019033930499,0.70645393563114,110,"ALDH18A1;ARFGAP1;ASNS;ATF3;ATF4;ATF6;ATP6V0D1;BAG3;BANF1;CALR;CEBPB;CEBPG;CHAC1;CKS1B;CNOT2;CNOT4;CNOT6;CXXC1;DCP1A;DCP2;DCTN1;DDIT4;DDX10;DKC1;DNAJB9;DNAJC3;EDC4;EDEM1;EEF2;EIF2AK3;EIF2S1;EIF4A1;EIF4A2;EIF4A3;EIF4E;EIF4EBP1;EIF4G1;ERN1;ERO1A;EXOC2;EXOSC1;EXOSC10;EXOSC2;EXOSC4;EXOSC5;EXOSC9"
